age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,poutcome,Unnamed: 0,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
42,admin.,single,university.degree,unknown,no,no,36032,cellular,aug,wed,1,999,0,nonexistent,206,1.4,93.444,-36.1,3,5228.1
32,technician,married,professional.course,no,no,no,14104,cellular,aug,fri,2,999,0,nonexistent,207,1.4,93.444,-36.1,3,5228.1
51,entrepreneur,married,university.degree,no,no,no,30274,cellular,nov,wed,2,999,1,failure,208,-0.1,93.2,-42.0,3,5195.8
29,admin.,single,high.school,no,no,yes,31809,telephone,may,mon,1,999,0,nonexistent,209,1.1,93.994,-36.4,3,5191.0
44,entrepreneur,married,high.school,no,yes,no,11956,cellular,jul,tue,1,999,0,nonexistent,210,1.4,93.918,-42.7,3,5228.1
37,blue-collar,married,basic.6y,no,yes,yes,9097,cellular,may,tue,4,999,0,nonexistent,211,-1.8,92.893,-46.2,3,5099.1
26,technician,single,university.degree,no,yes,yes,10292,cellular,jul,tue,2,999,0,nonexistent,212,-2.9,92.469,-33.6,3,5076.2
50,blue-collar,married,unknown,unknown,yes,no,34967,cellular,jul,thu,2,999,0,nonexistent,213,1.4,93.918,-42.7,3,5228.1
32,technician,single,university.degree,no,no,no,3018,cellular,may,fri,2,999,1,failure,214,-1.8,92.893,-46.2,3,5099.1
43,management,married,university.degree,no,yes,no,31830,cellular,jul,tue,4,999,0,nonexistent,215,1.4,93.918,-42.7,3,5228.1
33,technician,married,professional.course,no,no,no,13228,cellular,aug,fri,3,999,0,nonexistent,216,1.4,93.444,-36.1,3,5228.1
29,services,single,high.school,no,no,no,21613,cellular,may,thu,2,999,1,failure,217,-1.8,92.893,-46.2,3,5099.1
54,housemaid,divorced,basic.4y,unknown,yes,no,17578,telephone,may,fri,9,999,0,nonexistent,218,1.1,93.994,-36.4,3,5191.0
35,admin.,single,university.degree,no,no,yes,24988,telephone,may,wed,3,999,0,nonexistent,219,1.1,93.994,-36.4,3,5191.0
48,admin.,married,high.school,no,no,yes,7984,telephone,may,thu,1,999,0,nonexistent,220,1.1,93.994,-36.4,3,5191.0
59,admin.,married,high.school,no,yes,no,10145,cellular,aug,fri,1,999,0,nonexistent,221,1.4,93.444,-36.1,3,5228.1
25,admin.,single,high.school,no,no,no,24534,cellular,jul,thu,2,999,0,nonexistent,222,-1.7,94.215,-40.3,3,4991.6
27,services,married,university.degree,no,yes,no,17858,cellular,may,tue,1,999,0,nonexistent,223,-1.8,92.893,-46.2,3,5099.1
48,blue-collar,married,basic.9y,no,yes,no,19321,cellular,aug,tue,1,999,0,nonexistent,224,1.4,93.444,-36.1,3,5228.1
41,technician,married,professional.course,no,no,no,16490,cellular,aug,tue,2,999,0,nonexistent,225,1.4,93.444,-36.1,3,5228.1
34,management,married,university.degree,no,no,no,34065,telephone,nov,fri,1,999,0,nonexistent,226,-0.1,93.2,-42.0,3,5195.8
48,admin.,divorced,unknown,no,no,no,38807,cellular,apr,fri,1,999,0,nonexistent,227,-1.8,93.075,-47.1,3,5099.1
35,unknown,married,basic.9y,no,no,no,4936,telephone,jun,mon,2,999,0,nonexistent,228,1.4,94.465,-41.8,3,5228.1
63,retired,married,high.school,no,no,no,19410,cellular,apr,thu,1,999,1,failure,229,-1.8,93.075,-47.1,3,5099.1
38,admin.,married,university.degree,no,no,no,8474,cellular,sep,thu,2,999,0,nonexistent,230,-1.1,94.199,-37.5,3,4963.6
26,technician,married,high.school,no,no,no,12832,cellular,jul,mon,2,999,0,nonexistent,231,1.4,93.918,-42.7,3,5228.1
36,entrepreneur,married,basic.9y,no,yes,no,3561,cellular,may,fri,1,999,0,nonexistent,232,-1.8,92.893,-46.2,3,5099.1
29,blue-collar,single,unknown,no,no,no,1614,telephone,may,fri,3,999,0,nonexistent,233,1.1,93.994,-36.4,3,5191.0
30,blue-collar,single,high.school,no,yes,yes,23854,cellular,may,fri,2,999,1,failure,234,-1.8,92.893,-46.2,3,5099.1
25,housemaid,single,basic.9y,no,no,no,38216,telephone,may,fri,4,999,0,nonexistent,235,1.1,93.994,-36.4,3,5191.0
40,admin.,single,high.school,no,no,no,27625,cellular,nov,wed,1,999,0,nonexistent,236,-0.1,93.2,-42.0,3,5195.8
40,blue-collar,single,basic.9y,no,yes,yes,7489,telephone,may,wed,4,999,0,nonexistent,237,-1.8,92.893,-46.2,3,5099.1
41,services,single,high.school,unknown,yes,no,37598,cellular,nov,thu,1,999,0,nonexistent,238,-0.1,93.2,-42.0,3,5195.8
44,blue-collar,married,basic.9y,unknown,yes,no,35578,cellular,jul,mon,2,999,0,nonexistent,239,1.4,93.918,-42.7,3,5228.1
33,admin.,married,university.degree,no,yes,no,6588,cellular,mar,wed,8,999,0,nonexistent,240,-1.8,92.843,-50.0,3,5099.1
47,management,divorced,university.degree,no,yes,no,31861,cellular,nov,mon,2,999,0,nonexistent,241,-0.1,93.2,-42.0,3,5195.8
48,technician,divorced,professional.course,no,no,no,15208,cellular,jul,wed,2,999,0,nonexistent,242,1.4,93.918,-42.7,3,5228.1
81,retired,married,professional.course,no,no,no,40778,cellular,apr,thu,1,999,0,nonexistent,243,-1.8,93.075,-47.1,3,5099.1
24,services,single,high.school,no,yes,no,21591,telephone,may,fri,1,999,0,nonexistent,244,1.1,93.994,-36.4,3,5191.0
36,unemployed,single,university.degree,no,yes,no,22934,cellular,jun,mon,1,4,1,success,245,-2.9,92.963,-40.8,3,5076.2
28,blue-collar,single,basic.9y,no,unknown,unknown,7410,telephone,may,tue,1,999,0,nonexistent,246,1.1,93.994,-36.4,3,5191.0
31,technician,single,professional.course,no,unknown,unknown,40593,cellular,oct,thu,2,999,0,nonexistent,247,-1.1,94.601,-49.5,3,4963.6
28,services,single,high.school,no,no,no,39045,telephone,jun,wed,1,999,0,nonexistent,248,1.4,94.465,-41.8,3,5228.1
37,admin.,married,high.school,no,yes,yes,2281,telephone,may,tue,2,999,0,nonexistent,249,1.1,93.994,-36.4,3,5191.0
33,self-employed,married,basic.9y,no,yes,no,32540,telephone,jun,mon,3,999,0,nonexistent,250,1.4,94.465,-41.8,3,5228.1
30,admin.,single,university.degree,no,yes,no,6953,telephone,apr,tue,2,999,0,nonexistent,251,-1.8,93.075,-47.1,3,5099.1
33,technician,married,university.degree,no,no,no,21386,cellular,aug,thu,2,999,0,nonexistent,252,1.4,93.444,-36.1,3,5228.1
42,admin.,married,university.degree,no,unknown,unknown,17282,cellular,aug,fri,1,999,0,nonexistent,253,1.4,93.444,-36.1,3,5228.1
32,admin.,married,high.school,no,no,no,29440,telephone,may,mon,1,999,0,nonexistent,254,1.1,93.994,-36.4,3,5191.0
39,self-employed,married,university.degree,no,yes,no,22601,cellular,nov,tue,1,999,0,nonexistent,255,-0.1,93.2,-42.0,3,5195.8
46,technician,married,university.degree,no,yes,no,23919,telephone,may,fri,4,999,0,nonexistent,256,1.1,93.994,-36.4,3,5191.0
39,blue-collar,married,basic.6y,no,yes,no,39849,telephone,may,thu,2,999,0,nonexistent,257,1.1,93.994,-36.4,3,5191.0
28,admin.,single,unknown,no,yes,no,25841,telephone,may,wed,2,999,0,nonexistent,258,1.1,93.994,-36.4,3,5191.0
29,admin.,single,university.degree,no,yes,no,28327,cellular,may,wed,1,999,1,failure,259,-1.8,92.893,-46.2,3,5099.1
52,blue-collar,married,basic.4y,no,no,no,33085,telephone,jun,mon,3,999,0,nonexistent,260,1.4,94.465,-41.8,3,5228.1
31,management,married,high.school,no,yes,no,41145,telephone,jun,mon,5,999,0,nonexistent,261,1.4,94.465,-41.8,3,5228.1
28,technician,married,basic.9y,no,yes,no,13617,cellular,may,wed,1,999,1,failure,262,-1.8,92.893,-46.2,3,5099.1
50,technician,married,university.degree,no,no,no,33103,cellular,jul,fri,1,999,0,nonexistent,263,1.4,93.918,-42.7,3,5228.1
33,technician,married,university.degree,no,yes,no,22889,cellular,jul,thu,1,999,0,nonexistent,264,1.4,93.918,-42.7,3,5228.1
49,admin.,single,university.degree,no,yes,no,33266,telephone,jul,thu,10,999,0,nonexistent,265,1.4,93.918,-42.7,3,5228.1
39,technician,single,professional.course,no,no,no,32329,telephone,may,fri,5,999,0,nonexistent,266,1.1,93.994,-36.4,3,5191.0
40,admin.,divorced,high.school,no,yes,no,20448,cellular,aug,wed,6,999,0,nonexistent,267,1.4,93.444,-36.1,3,5228.1
32,admin.,married,university.degree,no,no,yes,28932,cellular,jul,wed,8,999,0,nonexistent,268,1.4,93.918,-42.7,3,5228.1
40,blue-collar,married,basic.9y,no,no,no,39019,cellular,apr,thu,1,999,0,nonexistent,269,-1.8,93.075,-47.1,3,5099.1
30,blue-collar,single,high.school,no,unknown,unknown,1537,cellular,nov,mon,5,999,0,nonexistent,270,-3.4,92.649,-30.1,3,5017.5
40,blue-collar,married,unknown,unknown,no,no,25715,telephone,jun,fri,1,999,0,nonexistent,271,1.4,94.465,-41.8,3,5228.1
40,blue-collar,married,basic.4y,unknown,yes,no,36933,cellular,jul,thu,15,999,0,nonexistent,272,1.4,93.918,-42.7,3,5228.1
34,admin.,single,basic.6y,no,no,no,11214,cellular,apr,mon,2,999,0,nonexistent,273,-1.8,93.075,-47.1,3,5099.1
38,blue-collar,married,basic.6y,no,unknown,unknown,4997,telephone,may,wed,3,999,0,nonexistent,274,1.1,93.994,-36.4,3,5191.0
31,technician,divorced,high.school,no,no,no,15824,cellular,jul,fri,7,999,0,nonexistent,275,1.4,93.918,-42.7,3,5228.1
54,management,married,university.degree,no,no,no,38228,cellular,nov,mon,1,999,0,nonexistent,276,-0.1,93.2,-42.0,3,5195.8
34,admin.,single,high.school,no,yes,no,23375,telephone,may,wed,1,999,0,nonexistent,277,1.1,93.994,-36.4,3,5191.0
59,blue-collar,married,basic.9y,no,no,no,8975,cellular,may,tue,1,999,0,nonexistent,278,-1.8,92.893,-46.2,3,5099.1
24,services,single,high.school,no,yes,yes,37816,cellular,may,fri,2,999,2,failure,279,-1.8,92.893,-46.2,3,5099.1
39,admin.,single,high.school,no,yes,yes,40035,telephone,jun,mon,1,999,0,nonexistent,280,1.4,94.465,-41.8,3,5228.1
73,retired,married,university.degree,no,no,yes,39265,cellular,nov,thu,7,999,0,nonexistent,281,-3.4,92.649,-30.1,3,5017.5
37,admin.,married,university.degree,no,no,no,34975,cellular,aug,wed,1,999,0,nonexistent,282,1.4,93.444,-36.1,3,5228.1
60,admin.,married,basic.9y,no,no,no,20335,cellular,jul,thu,2,25,2,failure,283,-1.7,94.215,-40.3,3,4991.6
31,technician,single,professional.course,no,no,no,23816,cellular,aug,mon,2,999,0,nonexistent,284,1.4,93.444,-36.1,3,5228.1
41,admin.,divorced,high.school,no,yes,no,13217,cellular,may,mon,5,999,0,nonexistent,285,-1.8,92.893,-46.2,3,5099.1
35,unemployed,married,university.degree,no,yes,no,27669,telephone,may,wed,9,999,0,nonexistent,286,1.1,93.994,-36.4,3,5191.0
35,blue-collar,married,basic.9y,unknown,no,no,5043,telephone,may,wed,2,999,0,nonexistent,287,1.1,93.994,-36.4,3,5191.0
36,unemployed,married,basic.9y,no,no,no,24783,telephone,may,fri,8,999,0,nonexistent,288,1.1,93.994,-36.4,3,5191.0
42,blue-collar,married,basic.4y,no,no,no,1583,cellular,jul,fri,1,999,0,nonexistent,289,1.4,93.918,-42.7,3,5228.1
66,management,married,university.degree,no,no,no,2415,cellular,may,mon,4,3,1,success,290,-1.8,92.893,-46.2,3,5099.1
52,admin.,divorced,university.degree,no,no,no,21670,cellular,aug,mon,2,999,0,nonexistent,291,1.4,93.444,-36.1,3,5228.1
25,unemployed,single,university.degree,no,yes,no,12245,cellular,apr,thu,2,999,0,nonexistent,292,-1.8,93.075,-47.1,3,5099.1
67,retired,married,unknown,no,no,no,29067,cellular,oct,thu,2,999,0,nonexistent,293,-3.4,92.431,-26.9,3,5017.5
34,management,single,university.degree,no,no,no,18602,cellular,jul,thu,2,999,0,nonexistent,294,1.4,93.918,-42.7,3,5228.1
32,admin.,married,university.degree,unknown,no,yes,37088,telephone,may,thu,1,999,0,nonexistent,295,1.1,93.994,-36.4,3,5191.0
41,technician,married,professional.course,no,yes,no,37961,cellular,aug,thu,1,999,0,nonexistent,296,1.4,93.444,-36.1,3,5228.1
46,blue-collar,single,basic.6y,unknown,yes,yes,6381,cellular,jul,mon,3,999,0,nonexistent,297,1.4,93.918,-42.7,3,5228.1
41,management,married,high.school,unknown,yes,no,9010,cellular,may,tue,1,999,0,nonexistent,298,-1.8,92.893,-46.2,3,5099.1
60,retired,married,high.school,no,no,no,10566,cellular,sep,wed,1,999,0,nonexistent,299,-1.1,94.199,-37.5,3,4963.6
45,technician,married,high.school,no,yes,no,4213,telephone,may,fri,9,999,0,nonexistent,300,1.1,93.994,-36.4,3,5191.0
52,admin.,divorced,basic.6y,no,yes,no,17922,telephone,jun,wed,1,999,0,nonexistent,301,1.4,94.465,-41.8,3,5228.1
28,technician,single,university.degree,no,yes,no,12065,cellular,may,tue,1,999,0,nonexistent,302,-1.8,92.893,-46.2,3,5099.1
36,blue-collar,single,basic.9y,no,no,no,4080,telephone,jun,wed,1,999,0,nonexistent,303,1.4,94.465,-41.8,3,5228.1
36,management,married,university.degree,no,no,no,39857,cellular,nov,thu,2,6,1,success,304,-0.1,93.2,-42.0,3,5195.8
56,retired,married,basic.4y,unknown,yes,yes,29464,telephone,may,mon,4,999,0,nonexistent,305,1.1,93.994,-36.4,3,5191.0
31,technician,single,university.degree,no,no,no,7696,cellular,jul,fri,1,999,0,nonexistent,306,1.4,93.918,-42.7,3,5228.1
41,blue-collar,married,basic.6y,no,no,no,33981,telephone,may,tue,1,999,0,nonexistent,307,1.1,93.994,-36.4,3,5191.0
40,admin.,married,high.school,no,yes,no,25833,cellular,aug,tue,1,999,0,nonexistent,308,1.4,93.444,-36.1,3,5228.1
73,retired,married,basic.4y,no,yes,no,1210,telephone,oct,wed,1,999,0,nonexistent,309,-3.4,92.431,-26.9,3,5017.5
47,blue-collar,married,basic.9y,no,yes,no,771,cellular,aug,mon,2,999,0,nonexistent,310,1.4,93.444,-36.1,3,5228.1
50,admin.,divorced,high.school,no,yes,no,1345,cellular,jul,fri,4,999,0,nonexistent,311,1.4,93.918,-42.7,3,5228.1
28,technician,single,university.degree,no,no,no,2742,cellular,mar,mon,2,999,0,nonexistent,312,-1.8,92.843,-50.0,3,5099.1
56,admin.,married,unknown,unknown,no,no,8568,cellular,jul,tue,1,999,0,nonexistent,313,1.4,93.918,-42.7,3,5228.1
33,admin.,married,university.degree,no,no,no,39793,telephone,may,thu,1,999,0,nonexistent,314,1.1,93.994,-36.4,3,5191.0
42,services,married,high.school,unknown,yes,no,27434,cellular,jul,mon,4,999,0,nonexistent,315,1.4,93.918,-42.7,3,5228.1
55,technician,divorced,professional.course,unknown,yes,no,11756,cellular,aug,tue,1,999,0,nonexistent,316,1.4,93.444,-36.1,3,5228.1
27,blue-collar,married,basic.4y,no,yes,no,29271,cellular,may,thu,2,999,0,nonexistent,317,-1.8,92.893,-46.2,3,5099.1
41,admin.,married,basic.9y,unknown,no,no,26462,telephone,may,wed,6,999,0,nonexistent,318,1.1,93.994,-36.4,3,5191.0
30,services,married,high.school,no,no,no,27140,cellular,may,tue,1,999,0,nonexistent,319,-1.8,92.893,-46.2,3,5099.1
35,admin.,single,university.degree,no,yes,no,37558,cellular,may,mon,1,999,1,failure,320,-1.8,92.893,-46.2,3,5099.1
29,admin.,single,university.degree,no,yes,yes,37997,cellular,may,wed,2,999,0,nonexistent,321,-1.8,92.893,-46.2,3,5099.1
28,technician,single,university.degree,no,yes,no,836,cellular,jul,tue,5,999,0,nonexistent,322,-1.7,94.215,-40.3,3,4991.6
36,entrepreneur,married,university.degree,no,yes,no,26644,cellular,may,wed,1,999,1,failure,323,-1.8,92.893,-46.2,3,5099.1
72,retired,divorced,university.degree,no,no,no,12264,cellular,aug,tue,1,999,0,nonexistent,324,-2.9,92.201,-31.4,3,5076.2
47,housemaid,single,professional.course,no,yes,no,13089,cellular,apr,tue,1,999,0,nonexistent,325,-1.8,93.075,-47.1,3,5099.1
54,management,married,university.degree,no,no,no,9241,cellular,nov,tue,1,999,1,failure,326,-0.1,93.2,-42.0,3,5195.8
47,blue-collar,married,basic.4y,no,yes,no,13874,telephone,jun,fri,2,999,0,nonexistent,327,1.4,94.465,-41.8,3,5228.1
56,technician,divorced,professional.course,no,no,no,17094,cellular,oct,mon,1,3,2,success,328,-1.1,94.601,-49.5,3,4963.6
33,technician,married,professional.course,no,yes,no,31716,cellular,aug,fri,4,999,0,nonexistent,329,1.4,93.444,-36.1,3,5228.1
30,entrepreneur,married,university.degree,no,no,no,26460,cellular,may,wed,1,999,0,nonexistent,330,-1.8,92.893,-46.2,3,5099.1
36,admin.,divorced,high.school,no,no,no,648,cellular,apr,tue,1,999,0,nonexistent,331,-1.8,93.075,-47.1,3,5099.1
23,technician,single,high.school,no,yes,no,27272,cellular,may,thu,3,999,0,nonexistent,332,-1.8,92.893,-46.2,3,5099.1
34,management,married,university.degree,unknown,yes,no,24819,cellular,may,thu,1,999,0,nonexistent,333,-1.8,92.893,-46.2,3,5099.1
32,blue-collar,married,basic.9y,unknown,yes,no,34365,cellular,may,fri,1,999,1,failure,334,-1.8,92.893,-46.2,3,5099.1
40,blue-collar,single,basic.4y,no,yes,no,1291,telephone,jun,thu,2,999,0,nonexistent,335,1.4,94.465,-41.8,3,5228.1
39,technician,single,professional.course,no,no,no,25773,cellular,jul,mon,2,999,0,nonexistent,336,1.4,93.918,-42.7,3,5228.1
53,blue-collar,divorced,basic.4y,no,yes,no,19145,telephone,may,fri,6,999,1,failure,337,-1.8,92.893,-46.2,3,5099.1
29,services,divorced,high.school,no,yes,no,10497,telephone,may,tue,1,999,0,nonexistent,338,1.1,93.994,-36.4,3,5191.0
62,retired,married,professional.course,no,yes,no,11906,cellular,aug,tue,3,6,1,success,339,-2.9,92.201,-31.4,3,5076.2
56,retired,married,professional.course,no,no,no,8764,cellular,aug,tue,2,999,0,nonexistent,340,1.4,93.444,-36.1,3,5228.1
36,services,married,basic.6y,no,no,no,41053,telephone,may,fri,3,999,0,nonexistent,341,1.1,93.994,-36.4,3,5191.0
49,admin.,married,high.school,no,no,no,9103,cellular,jul,fri,2,999,0,nonexistent,342,1.4,93.918,-42.7,3,5228.1
57,blue-collar,married,professional.course,unknown,unknown,unknown,3778,telephone,may,tue,5,999,0,nonexistent,343,1.1,93.994,-36.4,3,5191.0
43,admin.,single,university.degree,no,yes,no,22830,telephone,may,mon,6,999,0,nonexistent,344,-1.8,92.893,-46.2,3,5099.1
52,blue-collar,married,basic.9y,no,yes,no,3950,telephone,may,wed,2,999,0,nonexistent,345,1.1,93.994,-36.4,3,5191.0
31,blue-collar,married,basic.9y,no,yes,no,13529,cellular,apr,thu,2,999,1,failure,346,-1.8,93.075,-47.1,3,5099.1
32,services,married,high.school,no,yes,yes,15144,telephone,may,wed,9,999,0,nonexistent,347,1.1,93.994,-36.4,3,5191.0
35,admin.,single,university.degree,no,yes,no,5920,cellular,jun,mon,1,14,1,success,348,-1.7,94.055,-39.8,3,4991.6
46,admin.,married,high.school,no,yes,no,27110,telephone,jun,wed,1,999,0,nonexistent,349,1.4,94.465,-41.8,3,5228.1
38,technician,divorced,high.school,no,yes,no,20502,cellular,nov,wed,1,999,1,failure,350,-0.1,93.2,-42.0,3,5195.8
49,blue-collar,married,professional.course,no,no,no,16544,cellular,may,tue,2,999,0,nonexistent,351,-1.8,92.893,-46.2,3,5099.1
38,admin.,married,university.degree,no,yes,no,30010,cellular,aug,fri,1,999,0,nonexistent,352,1.4,93.444,-36.1,3,5228.1
35,technician,married,university.degree,no,yes,no,25967,telephone,may,thu,3,999,0,nonexistent,353,1.1,93.994,-36.4,3,5191.0
30,student,single,university.degree,no,yes,no,21268,cellular,may,mon,1,999,0,nonexistent,354,-1.8,92.893,-46.2,3,5099.1
32,admin.,single,university.degree,no,no,no,1626,telephone,may,wed,2,999,0,nonexistent,355,1.1,93.994,-36.4,3,5191.0
57,unknown,married,basic.6y,no,no,no,15533,cellular,jul,fri,1,999,0,nonexistent,356,-2.9,92.469,-33.6,3,5076.2
55,blue-collar,married,basic.9y,unknown,yes,no,25499,telephone,may,mon,2,999,0,nonexistent,357,1.1,93.994,-36.4,3,5191.0
54,blue-collar,married,basic.4y,no,yes,yes,18719,cellular,aug,mon,3,999,0,nonexistent,358,1.4,93.444,-36.1,3,5228.1
49,housemaid,married,basic.4y,no,no,no,11491,cellular,apr,fri,1,999,0,nonexistent,359,-1.8,93.075,-47.1,3,5099.1
56,services,single,high.school,no,no,yes,13744,cellular,jul,wed,5,999,0,nonexistent,360,1.4,93.918,-42.7,3,5228.1
30,unknown,divorced,university.degree,no,no,yes,4272,cellular,aug,thu,1,999,0,nonexistent,361,1.4,93.444,-36.1,3,5228.1
49,blue-collar,married,unknown,no,no,no,5909,telephone,may,tue,1,999,0,nonexistent,362,1.1,93.994,-36.4,3,5191.0
36,technician,married,professional.course,no,no,no,13058,cellular,aug,mon,3,999,0,nonexistent,363,1.4,93.444,-36.1,3,5228.1
27,admin.,single,university.degree,no,yes,yes,15751,cellular,sep,wed,1,999,0,nonexistent,364,-3.4,92.379,-29.8,3,5017.5
30,unemployed,single,basic.4y,unknown,no,yes,9166,cellular,jul,tue,1,999,0,nonexistent,365,1.4,93.918,-42.7,3,5228.1
52,technician,divorced,university.degree,unknown,no,no,25264,cellular,nov,fri,1,999,0,nonexistent,366,-0.1,93.2,-42.0,3,5195.8
52,entrepreneur,divorced,university.degree,unknown,yes,no,8517,telephone,apr,mon,4,999,0,nonexistent,367,-1.8,93.075,-47.1,3,5099.1
45,technician,divorced,university.degree,no,yes,no,26563,cellular,nov,thu,4,999,1,failure,368,-0.1,93.2,-42.0,3,5195.8
45,technician,married,high.school,no,yes,yes,18568,cellular,aug,fri,1,999,0,nonexistent,369,1.4,93.444,-36.1,3,5228.1
52,management,divorced,high.school,no,unknown,unknown,19102,telephone,may,mon,3,999,0,nonexistent,370,1.1,93.994,-36.4,3,5191.0
41,entrepreneur,married,basic.4y,no,no,no,1440,cellular,jul,mon,1,999,0,nonexistent,371,1.4,93.918,-42.7,3,5228.1
51,admin.,married,high.school,no,no,no,15387,cellular,nov,wed,2,999,0,nonexistent,372,-0.1,93.2,-42.0,3,5195.8
42,technician,married,university.degree,no,yes,no,30416,cellular,aug,fri,5,999,0,nonexistent,373,1.4,93.444,-36.1,3,5228.1
43,blue-collar,married,basic.6y,unknown,yes,no,29581,telephone,jun,mon,1,999,0,nonexistent,374,1.4,94.465,-41.8,3,5228.1
28,blue-collar,single,high.school,no,yes,no,30025,cellular,jul,wed,2,999,0,nonexistent,375,1.4,93.918,-42.7,3,5228.1
39,technician,single,professional.course,no,no,no,6183,cellular,aug,mon,1,999,0,nonexistent,376,1.4,93.444,-36.1,3,5228.1
48,blue-collar,married,basic.4y,no,yes,no,29614,cellular,jul,wed,1,999,0,nonexistent,377,1.4,93.918,-42.7,3,5228.1
47,blue-collar,married,unknown,unknown,no,yes,8552,cellular,aug,thu,3,999,0,nonexistent,378,1.4,93.444,-36.1,3,5228.1
34,housemaid,single,university.degree,no,yes,no,15483,cellular,aug,thu,3,999,0,nonexistent,379,1.4,93.444,-36.1,3,5228.1
50,admin.,single,university.degree,no,yes,yes,22300,cellular,nov,thu,2,999,1,failure,380,-0.1,93.2,-42.0,3,5195.8
36,technician,married,professional.course,no,no,no,40705,cellular,jul,mon,4,999,0,nonexistent,381,1.4,93.918,-42.7,3,5228.1
