age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
35,blue-collar,married,basic.9y,unknown,yes,yes,25384,telephone,jun,mon,1,999,0,1.4,94.465,-41.8,4.961,5228.1
56,blue-collar,married,basic.4y,unknown,yes,no,27969,telephone,jun,wed,1,999,0,1.4,94.465,-41.8,4.959,5228.1
34,blue-collar,married,basic.6y,unknown,no,yes,10055,telephone,may,thu,2,999,0,1.1,93.994,-36.4,4.855,5191.0
41,technician,married,professional.course,no,no,no,38450,cellular,aug,wed,7,999,0,1.4,93.444,-36.1,4.964,5228.1
36,blue-collar,married,high.school,no,no,no,27344,telephone,jun,fri,4,999,0,1.4,94.465,-41.8,4.959,5228.1
36,technician,married,professional.course,no,no,no,5424,telephone,jun,fri,3,999,0,1.4,94.465,-41.8,4.967,5228.1
53,blue-collar,married,basic.4y,unknown,no,no,26358,cellular,nov,fri,2,999,0,-0.1,93.2,-42.0,4.021,5195.8
73,retired,married,basic.4y,no,yes,no,1428,cellular,apr,mon,1,6,1,-1.8,93.075,-47.1,1.405,5099.1
53,admin.,divorced,university.degree,no,no,no,4653,telephone,jun,fri,5,999,0,1.4,94.465,-41.8,4.967,5228.1
31,management,single,university.degree,unknown,yes,no,30203,telephone,jun,fri,4,999,0,1.4,94.465,-41.8,4.959,5228.1
54,technician,married,professional.course,no,yes,no,25907,telephone,jun,tue,2,999,0,1.4,94.465,-41.8,4.961,5228.1
44,management,married,university.degree,no,yes,no,8591,cellular,apr,thu,2,999,0,-1.8,93.075,-47.1,1.41,5099.1
32,technician,married,professional.course,no,no,no,10600,cellular,apr,mon,2,999,1,-1.8,93.075,-47.1,1.405,5099.1
23,services,single,professional.course,unknown,no,no,37240,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1
50,housemaid,married,unknown,no,yes,no,6306,cellular,jul,wed,2,999,0,1.4,93.918,-42.7,4.963,5228.1
39,admin.,married,university.degree,no,yes,no,24942,cellular,may,mon,7,999,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
54,entrepreneur,married,basic.9y,no,no,yes,12144,telephone,jun,fri,6,999,0,1.4,94.465,-41.8,4.967,5228.1
31,blue-collar,married,basic.9y,no,no,no,29305,cellular,nov,wed,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
26,blue-collar,single,high.school,no,no,no,2795,telephone,nov,fri,1,999,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5
34,admin.,married,university.degree,no,no,no,5204,cellular,may,fri,1,999,0,-1.8,92.893,-46.2,1.25,5099.1
37,admin.,single,university.degree,no,yes,no,24039,cellular,jul,fri,2,6,3,-1.7,94.215,-40.3,0.79,4991.6
42,unemployed,married,high.school,unknown,yes,no,33823,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.961,5228.1
34,blue-collar,married,basic.9y,no,no,no,27461,telephone,jun,mon,8,999,0,1.4,94.465,-41.8,4.96,5228.1
39,admin.,divorced,high.school,unknown,yes,no,21593,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.962,5228.1
35,admin.,single,basic.4y,unknown,no,no,33965,telephone,may,wed,2,999,0,1.1,93.994,-36.4,4.856,5191.0
27,services,single,professional.course,no,yes,no,34482,cellular,jun,tue,1,999,0,-2.9,92.963,-40.8,1.262,5076.2
31,entrepreneur,single,basic.9y,no,no,no,9585,telephone,may,tue,6,999,0,1.1,93.994,-36.4,4.856,5191.0
40,blue-collar,divorced,basic.9y,no,no,no,26022,cellular,nov,fri,1,999,0,-0.1,93.2,-42.0,4.021,5195.8
35,admin.,married,high.school,no,yes,yes,15180,cellular,jun,tue,1,999,1,-2.9,92.963,-40.8,1.262,5076.2
56,management,married,professional.course,no,yes,no,33057,cellular,may,mon,2,999,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1
32,services,married,basic.6y,no,yes,yes,34345,telephone,jul,tue,1,999,0,-1.7,94.215,-40.3,0.835,4991.6
32,management,single,university.degree,no,no,no,845,cellular,apr,mon,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
31,blue-collar,married,basic.9y,no,no,no,27184,telephone,jun,mon,2,999,0,1.4,94.465,-41.8,4.96,5228.1
27,technician,single,professional.course,no,no,no,22775,cellular,may,tue,1,999,0,-1.8,92.893,-46.2,1.291,5099.1
30,admin.,single,university.degree,no,no,yes,30887,cellular,aug,wed,2,999,0,1.4,93.444,-36.1,4.964,5228.1
32,admin.,single,university.degree,no,no,no,32308,cellular,jul,mon,1,999,0,1.4,93.918,-42.7,4.96,5228.1
59,blue-collar,married,basic.9y,no,yes,yes,16147,cellular,may,tue,1,999,0,-1.8,92.893,-46.2,1.291,5099.1
45,blue-collar,married,basic.4y,unknown,yes,no,38948,cellular,may,tue,2,999,1,-1.8,92.893,-46.2,1.344,5099.1
50,management,single,university.degree,no,yes,no,31528,cellular,nov,tue,2,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
31,blue-collar,single,basic.9y,no,yes,no,39872,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
21,admin.,single,high.school,no,no,no,36691,cellular,jun,mon,1,999,0,-2.9,92.963,-40.8,1.26,5076.2
38,technician,married,professional.course,unknown,yes,yes,5473,cellular,aug,wed,4,999,0,1.4,93.444,-36.1,4.964,5228.1
42,services,married,high.school,no,no,no,13028,cellular,apr,fri,2,999,0,-1.8,93.075,-47.1,1.405,5099.1
30,technician,married,high.school,no,no,no,4660,cellular,aug,wed,1,999,0,1.4,93.444,-36.1,4.965,5228.1
54,management,married,basic.4y,no,no,no,13899,telephone,may,fri,1,999,0,1.1,93.994,-36.4,4.857,5191.0
44,entrepreneur,married,basic.9y,no,no,no,37870,telephone,jun,fri,4,999,0,1.4,94.465,-41.8,4.959,5228.1
37,admin.,single,high.school,no,no,yes,21060,cellular,jul,tue,6,999,0,1.4,93.918,-42.7,4.961,5228.1
34,admin.,single,high.school,no,yes,no,19774,cellular,nov,mon,2,8,2,-3.4,92.649,-30.1,0.722,5017.5
31,student,single,unknown,no,no,yes,11992,cellular,may,mon,3,999,0,-1.8,92.893,-46.2,1.354,5099.1
29,technician,single,professional.course,no,yes,yes,35818,telephone,nov,wed,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
59,admin.,married,university.degree,no,yes,no,34680,cellular,aug,wed,3,999,0,-1.7,94.027,-38.3,0.903,4991.6
52,admin.,married,university.degree,unknown,yes,no,37971,cellular,nov,fri,1,999,0,-0.1,93.2,-42.0,4.021,5195.8
34,technician,married,professional.course,no,yes,no,2447,cellular,nov,wed,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
41,technician,married,university.degree,no,yes,no,2319,telephone,jun,tue,4,999,0,1.4,94.465,-41.8,4.961,5228.1
33,technician,married,professional.course,no,no,no,3942,telephone,may,mon,2,999,0,1.1,93.994,-36.4,4.857,5191.0
37,admin.,married,university.degree,unknown,yes,yes,31680,cellular,aug,mon,2,999,0,1.4,93.444,-36.1,4.965,5228.1
32,student,single,university.degree,no,yes,no,36014,telephone,jun,wed,12,999,0,1.4,94.465,-41.8,4.962,5228.1
38,blue-collar,married,basic.9y,unknown,no,no,10576,telephone,jun,fri,5,999,0,1.4,94.465,-41.8,4.959,5228.1
33,admin.,single,basic.9y,no,no,no,18237,cellular,may,wed,4,999,0,-1.8,92.893,-46.2,1.281,5099.1
32,blue-collar,married,basic.4y,unknown,yes,no,30270,telephone,jun,wed,8,999,0,1.4,94.465,-41.8,4.864,5228.1
27,services,single,high.school,no,no,no,20783,cellular,jul,mon,3,999,0,1.4,93.918,-42.7,4.962,5228.1
37,blue-collar,married,basic.9y,no,no,no,40994,cellular,aug,tue,2,999,0,-2.9,92.201,-31.4,0.883,5076.2
51,technician,married,professional.course,no,yes,no,27997,cellular,may,mon,4,999,0,-1.8,92.893,-46.2,1.354,5099.1
26,self-employed,married,university.degree,no,yes,no,3144,telephone,jun,thu,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1
36,blue-collar,married,basic.6y,no,yes,no,35894,cellular,nov,wed,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
29,technician,single,university.degree,unknown,no,yes,7555,cellular,aug,tue,2,999,0,1.4,93.444,-36.1,4.963,5228.1
28,management,married,university.degree,no,yes,no,5927,telephone,jul,wed,2,999,0,1.4,93.918,-42.7,4.956,5228.1
39,technician,single,university.degree,no,yes,yes,9776,cellular,apr,mon,6,999,1,-1.8,93.075,-47.1,1.405,5099.1
59,retired,married,unknown,no,yes,yes,30741,cellular,aug,fri,2,999,0,1.4,93.444,-36.1,4.963,5228.1
48,entrepreneur,married,university.degree,no,yes,no,6363,cellular,apr,thu,1,2,1,-1.8,93.075,-47.1,1.365,5099.1
54,blue-collar,divorced,basic.4y,no,no,no,39214,cellular,jul,mon,2,999,0,1.4,93.918,-42.7,4.962,5228.1
49,admin.,married,university.degree,unknown,no,no,22449,cellular,aug,thu,2,999,0,1.4,93.444,-36.1,4.962,5228.1
45,admin.,single,high.school,unknown,yes,yes,19726,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0
57,management,married,university.degree,unknown,no,no,9779,cellular,aug,wed,2,999,0,1.4,93.444,-36.1,4.965,5228.1
42,blue-collar,married,basic.4y,unknown,no,no,28647,telephone,may,wed,8,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0
36,admin.,single,high.school,no,no,no,11220,cellular,may,wed,1,999,0,-1.8,92.893,-46.2,1.334,5099.1
42,management,married,university.degree,no,yes,no,34186,cellular,may,fri,1,999,0,-1.8,92.893,-46.2,1.25,5099.1
30,admin.,married,university.degree,no,yes,no,32196,telephone,jul,wed,8,999,0,1.4,93.918,-42.7,4.963,5228.1
29,admin.,single,university.degree,no,no,no,35095,telephone,jun,mon,3,999,0,1.4,94.465,-41.8,4.96,5228.1
37,technician,single,high.school,no,yes,yes,33731,telephone,jun,fri,1,999,0,1.4,94.465,-41.8,4.967,5228.1
50,technician,married,basic.6y,no,yes,no,6801,telephone,jun,fri,2,999,0,1.4,94.465,-41.8,4.959,5228.1
49,blue-collar,married,high.school,unknown,yes,yes,8352,cellular,may,wed,2,999,0,-1.8,92.893,-46.2,1.281,5099.1
27,admin.,single,professional.course,no,yes,yes,9162,telephone,apr,thu,3,999,0,-1.8,93.075,-47.1,1.365,5099.1
38,admin.,single,basic.9y,no,no,yes,27612,telephone,jun,fri,3,999,0,1.4,94.465,-41.8,4.959,5228.1
25,blue-collar,single,basic.9y,no,no,no,15575,cellular,sep,mon,1,999,2,-3.4,92.379,-29.8,0.797,5017.5
37,management,divorced,high.school,no,yes,no,36447,telephone,may,mon,3,999,0,1.1,93.994,-36.4,4.857,5191.0
48,services,married,basic.6y,unknown,no,yes,28985,telephone,jun,mon,5,999,0,1.4,94.465,-41.8,4.961,5228.1
53,blue-collar,married,high.school,no,yes,no,15496,cellular,jul,mon,4,999,0,1.4,93.918,-42.7,4.962,5228.1
58,management,married,basic.6y,no,yes,no,4917,telephone,may,mon,2,999,0,1.1,93.994,-36.4,4.857,5191.0
30,unemployed,single,basic.9y,no,yes,no,23817,cellular,nov,tue,1,999,0,-3.4,92.649,-30.1,0.72,5017.5
34,admin.,married,university.degree,no,yes,no,12613,cellular,aug,wed,1,10,2,-1.7,94.027,-38.3,0.9,4991.6
46,blue-collar,married,basic.9y,no,no,no,26016,cellular,jul,mon,3,999,0,1.4,93.918,-42.7,4.96,5228.1
37,admin.,single,basic.9y,no,yes,yes,3433,cellular,may,wed,1,999,0,-1.8,92.893,-46.2,1.281,5099.1
49,admin.,married,basic.9y,no,yes,no,22633,cellular,aug,mon,4,999,0,1.4,93.444,-36.1,4.963,5228.1
29,blue-collar,single,basic.4y,unknown,yes,no,1193,cellular,may,fri,1,999,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
60,retired,married,professional.course,no,yes,no,5408,telephone,jun,thu,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1
55,blue-collar,married,basic.9y,unknown,no,no,22523,cellular,jul,mon,3,999,0,1.4,93.918,-42.7,4.962,5228.1
26,blue-collar,married,basic.4y,no,no,no,13386,cellular,may,tue,1,999,0,-1.8,92.893,-46.2,1.291,5099.1
36,services,single,unknown,no,no,no,28952,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
31,services,married,basic.9y,no,yes,no,24827,telephone,may,thu,2,999,0,1.1,93.994,-36.4,4.855,5191.0
28,admin.,single,university.degree,no,no,no,27661,telephone,jun,wed,3,999,0,1.4,94.465,-41.8,4.959,5228.1
38,student,single,unknown,unknown,no,no,20304,cellular,jul,mon,3,999,0,1.4,93.918,-42.7,4.962,5228.1
53,admin.,married,university.degree,no,yes,no,9866,cellular,aug,mon,1,999,1,-2.9,92.201,-31.4,0.821,5076.2
32,admin.,single,university.degree,no,unknown,unknown,7307,cellular,jul,tue,3,999,0,1.4,93.918,-42.7,4.961,5228.1
56,self-employed,divorced,university.degree,unknown,no,no,8862,telephone,apr,fri,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
27,admin.,married,university.degree,no,no,no,26036,cellular,jul,fri,5,999,0,1.4,93.918,-42.7,4.962,5228.1
38,admin.,married,university.degree,no,no,no,3274,cellular,aug,tue,1,999,0,1.4,93.444,-36.1,4.965,5228.1
32,admin.,single,university.degree,no,no,yes,16683,telephone,jun,wed,1,999,0,1.4,94.465,-41.8,4.864,5228.1
50,self-employed,married,university.degree,no,yes,no,26395,telephone,jun,fri,2,999,0,1.4,94.465,-41.8,4.967,5228.1
24,admin.,single,university.degree,no,no,no,117,cellular,aug,fri,1,999,2,-1.7,94.027,-38.3,0.905,4991.6
43,services,married,high.school,unknown,no,no,35921,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.857,5191.0
41,technician,single,university.degree,unknown,yes,no,38719,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.86,5191.0
33,blue-collar,married,basic.6y,no,yes,no,32478,cellular,apr,wed,2,999,0,-1.8,93.075,-47.1,1.4980000000000002,5099.1
34,blue-collar,married,basic.6y,unknown,yes,no,27957,telephone,may,wed,2,999,0,1.1,93.994,-36.4,4.857,5191.0
29,services,single,high.school,no,yes,yes,21468,telephone,jun,mon,2,999,0,1.4,94.465,-41.8,4.865,5228.1
57,retired,divorced,basic.9y,no,yes,no,12076,telephone,may,tue,5,999,1,-1.8,92.893,-46.2,1.291,5099.1
44,blue-collar,married,basic.9y,unknown,yes,no,3394,telephone,jun,wed,5,999,0,1.4,94.465,-41.8,4.958,5228.1
34,services,single,high.school,no,no,no,39243,cellular,nov,wed,1,999,1,-0.1,93.2,-42.0,4.12,5195.8
33,admin.,married,high.school,unknown,no,no,34432,cellular,apr,fri,6,999,0,-1.8,93.075,-47.1,1.405,5099.1
29,self-employed,married,basic.6y,unknown,no,no,37473,telephone,jun,fri,11,999,0,1.4,94.465,-41.8,4.959,5228.1
35,blue-collar,married,unknown,no,yes,no,22235,cellular,may,mon,8,10,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1
30,admin.,married,university.degree,no,yes,no,26832,cellular,apr,thu,1,999,0,-1.8,93.075,-47.1,1.365,5099.1
25,student,single,unknown,unknown,yes,no,12329,cellular,aug,fri,1,15,2,-2.9,92.201,-31.4,0.825,5076.2
36,blue-collar,divorced,basic.9y,unknown,no,no,9327,telephone,jun,thu,2,999,0,1.4,94.465,-41.8,4.961,5228.1
33,entrepreneur,married,university.degree,no,no,yes,23081,telephone,jun,thu,2,999,0,1.4,94.465,-41.8,4.958,5228.1
32,blue-collar,married,basic.9y,no,yes,no,19116,telephone,nov,tue,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
47,technician,divorced,professional.course,no,no,yes,14935,cellular,jul,fri,7,999,0,1.4,93.918,-42.7,4.962,5228.1
21,services,single,high.school,no,yes,no,37735,telephone,jul,wed,1,999,0,1.4,93.918,-42.7,4.957,5228.1
35,admin.,married,university.degree,no,yes,yes,23733,cellular,aug,thu,7,999,0,1.4,93.444,-36.1,4.962,5228.1
39,entrepreneur,married,university.degree,no,unknown,unknown,6687,cellular,nov,fri,4,999,0,-0.1,93.2,-42.0,4.021,5195.8
44,blue-collar,married,basic.9y,no,no,no,22547,cellular,may,fri,1,999,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
36,technician,married,professional.course,no,yes,no,8054,cellular,aug,fri,1,999,0,1.4,93.444,-36.1,4.966,5228.1
34,admin.,single,university.degree,unknown,yes,no,9900,cellular,aug,wed,1,999,0,1.4,93.444,-36.1,4.967,5228.1
46,admin.,married,high.school,no,yes,no,34041,cellular,apr,thu,1,999,0,-1.8,93.075,-47.1,1.365,5099.1
55,blue-collar,single,basic.9y,unknown,no,yes,9268,cellular,jul,tue,3,999,0,1.4,93.918,-42.7,4.961,5228.1
56,blue-collar,divorced,basic.9y,no,yes,yes,11923,cellular,jul,mon,3,999,0,1.4,93.918,-42.7,4.962,5228.1
38,blue-collar,married,basic.6y,unknown,no,no,38304,cellular,may,thu,2,999,1,-1.8,92.893,-46.2,1.266,5099.1
29,admin.,married,high.school,no,no,no,22102,cellular,nov,thu,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
47,management,divorced,university.degree,no,yes,no,35417,telephone,may,fri,3,999,0,1.1,93.994,-36.4,4.857,5191.0
39,services,married,high.school,no,yes,yes,25198,cellular,may,tue,1,999,0,-1.8,92.893,-46.2,1.344,5099.1
40,blue-collar,divorced,basic.9y,no,no,no,8981,telephone,jul,wed,3,999,0,1.4,93.918,-42.7,4.962,5228.1
58,unknown,married,basic.4y,no,yes,no,6975,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.857,5191.0
33,services,divorced,high.school,no,yes,no,8061,telephone,jun,fri,4,999,0,1.4,94.465,-41.8,4.959,5228.1
25,technician,single,professional.course,no,yes,no,3479,cellular,may,tue,5,999,0,-1.8,92.893,-46.2,1.291,5099.1
38,entrepreneur,divorced,basic.9y,no,no,no,38686,cellular,nov,wed,2,999,0,-0.1,93.2,-42.0,4.12,5195.8
52,retired,married,basic.4y,unknown,unknown,unknown,5254,cellular,jul,thu,4,999,0,1.4,93.918,-42.7,4.962,5228.1
44,blue-collar,single,basic.6y,no,no,no,14864,telephone,jun,fri,3,999,0,1.4,94.465,-41.8,4.947,5228.1
29,admin.,single,university.degree,no,yes,no,12792,cellular,aug,tue,1,999,0,-2.9,92.201,-31.4,0.8590000000000001,5076.2
51,technician,married,unknown,no,yes,no,10572,telephone,jun,fri,3,999,0,1.4,94.465,-41.8,4.959,5228.1
22,services,married,high.school,no,yes,no,18902,cellular,may,fri,7,999,0,-1.8,92.893,-46.2,1.25,5099.1
77,retired,married,high.school,no,yes,no,19970,cellular,apr,thu,7,999,0,-1.8,93.749,-34.6,0.644,5008.7
51,unemployed,married,basic.9y,unknown,no,no,17744,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
32,technician,single,university.degree,no,yes,no,7725,cellular,aug,thu,2,999,0,1.4,93.444,-36.1,4.964,5228.1
33,management,married,basic.6y,no,no,no,39326,cellular,jul,wed,5,999,0,1.4,93.918,-42.7,4.957,5228.1
39,blue-collar,married,basic.6y,unknown,yes,no,9512,cellular,jul,tue,5,999,0,1.4,93.918,-42.7,4.961,5228.1
35,unemployed,married,basic.9y,unknown,no,no,12821,telephone,jul,thu,1,999,0,1.4,93.918,-42.7,4.966,5228.1
58,retired,married,unknown,unknown,yes,no,12904,telephone,jul,mon,1,999,0,1.4,93.918,-42.7,4.962,5228.1
31,management,married,university.degree,no,yes,no,10946,cellular,aug,mon,5,999,0,1.4,93.444,-36.1,4.963,5228.1
47,blue-collar,married,basic.4y,unknown,no,no,30821,telephone,may,thu,1,999,1,-1.8,92.893,-46.2,1.266,5099.1
41,entrepreneur,divorced,university.degree,no,yes,no,33349,cellular,jul,tue,5,999,0,1.4,93.918,-42.7,4.961,5228.1
41,admin.,married,university.degree,no,yes,no,31179,cellular,aug,mon,4,999,0,1.4,93.444,-36.1,4.965,5228.1
48,technician,divorced,professional.course,no,yes,yes,22363,cellular,jul,wed,2,999,0,1.4,93.918,-42.7,4.963,5228.1
35,entrepreneur,divorced,university.degree,no,no,no,13965,cellular,nov,wed,4,999,0,-0.1,93.2,-42.0,4.12,5195.8
43,blue-collar,married,basic.9y,no,no,no,24762,cellular,may,fri,1,999,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
54,technician,divorced,professional.course,no,yes,yes,17176,cellular,jul,tue,14,999,0,1.4,93.918,-42.7,4.961,5228.1
56,blue-collar,married,basic.6y,unknown,yes,no,30260,cellular,jul,thu,21,999,0,1.4,93.918,-42.7,4.968,5228.1
31,entrepreneur,divorced,basic.4y,no,no,no,1083,cellular,nov,tue,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
31,technician,married,high.school,no,no,no,11244,cellular,aug,fri,7,999,0,1.4,93.444,-36.1,4.964,5228.1
46,blue-collar,married,basic.9y,unknown,no,yes,25416,telephone,may,wed,4,999,0,1.1,93.994,-36.4,4.859,5191.0
31,admin.,married,high.school,no,no,no,39668,cellular,aug,thu,2,999,0,1.4,93.444,-36.1,4.968,5228.1
40,blue-collar,single,basic.4y,unknown,no,no,17410,cellular,apr,wed,2,999,1,-1.8,93.075,-47.1,1.415,5099.1
32,admin.,single,university.degree,no,no,no,27765,cellular,may,fri,5,999,0,-1.8,92.893,-46.2,1.25,5099.1
51,blue-collar,divorced,basic.4y,no,no,no,26403,telephone,jun,mon,2,999,0,1.4,94.465,-41.8,4.96,5228.1
37,admin.,married,university.degree,no,no,yes,30447,cellular,jul,thu,3,999,0,1.4,93.918,-42.7,4.968,5228.1
39,management,married,university.degree,unknown,no,no,37177,cellular,may,wed,2,999,0,-1.8,92.893,-46.2,1.334,5099.1
44,blue-collar,married,basic.9y,unknown,yes,no,14757,cellular,jul,mon,1,999,0,1.4,93.918,-42.7,4.96,5228.1
45,blue-collar,married,basic.9y,unknown,yes,no,25112,cellular,apr,tue,3,999,1,-1.8,93.075,-47.1,1.423,5099.1
52,services,married,high.school,no,no,yes,17006,telephone,jun,mon,6,999,0,1.4,94.465,-41.8,4.865,5228.1
51,retired,married,basic.9y,unknown,yes,no,3563,cellular,jul,fri,1,999,0,1.4,93.918,-42.7,4.959,5228.1
41,admin.,single,basic.6y,no,unknown,unknown,9834,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.856,5191.0
50,admin.,divorced,basic.9y,no,no,no,13706,cellular,jul,fri,2,999,0,1.4,93.918,-42.7,4.963,5228.1
60,admin.,married,high.school,unknown,no,no,34809,cellular,jul,tue,1,999,0,1.4,93.918,-42.7,4.962,5228.1
32,admin.,single,high.school,unknown,yes,no,25232,cellular,jul,mon,2,999,0,1.4,93.918,-42.7,4.96,5228.1
33,blue-collar,single,basic.9y,no,no,no,3249,telephone,may,wed,2,999,0,1.1,93.994,-36.4,4.859,5191.0
45,admin.,married,high.school,no,no,no,40516,telephone,may,tue,2,999,0,1.1,93.994,-36.4,4.856,5191.0
59,admin.,divorced,high.school,unknown,no,yes,29588,cellular,jul,mon,3,999,0,1.4,93.918,-42.7,4.962,5228.1
31,blue-collar,single,basic.4y,no,yes,no,35916,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.963,5228.1
48,blue-collar,married,professional.course,no,no,no,19823,cellular,jul,thu,25,999,0,1.4,93.918,-42.7,4.968,5228.1
42,technician,married,professional.course,no,yes,no,20070,cellular,jul,fri,2,999,0,1.4,93.918,-42.7,4.962,5228.1
25,student,single,university.degree,no,no,yes,39133,cellular,jun,thu,1,999,0,-2.9,92.963,-40.8,1.26,5076.2
23,admin.,single,professional.course,no,no,no,13803,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.963,5228.1
49,admin.,single,university.degree,no,no,no,17107,cellular,jul,tue,6,999,0,1.4,93.918,-42.7,4.961,5228.1
32,management,single,university.degree,no,yes,no,38393,cellular,aug,thu,1,999,0,1.4,93.444,-36.1,4.962,5228.1
