contact,month,day_of_week,campaign,pdays,previous,poutcome,id
cellular,aug,fri,1,999,0,nonexistent,20032
telephone,may,mon,3,999,0,nonexistent,24554
telephone,may,wed,2,999,0,nonexistent,31398
cellular,may,mon,1,999,0,nonexistent,8141
cellular,may,wed,1,999,0,nonexistent,20158
cellular,aug,tue,4,999,0,nonexistent,37713
cellular,jul,mon,3,999,0,nonexistent,24359
cellular,jul,mon,2,999,0,nonexistent,27205
cellular,aug,thu,1,999,0,nonexistent,30932
cellular,jul,thu,1,999,0,nonexistent,24155
cellular,apr,wed,3,999,0,nonexistent,16513
telephone,may,wed,5,999,0,nonexistent,806
telephone,may,thu,4,999,0,nonexistent,16452
telephone,jul,thu,2,999,0,nonexistent,14398
telephone,jul,tue,2,999,0,nonexistent,22810
telephone,may,fri,2,999,0,nonexistent,25288
cellular,nov,mon,1,999,0,nonexistent,2993
telephone,may,thu,3,999,0,nonexistent,28084
telephone,may,tue,8,999,0,nonexistent,15785
telephone,jun,mon,1,999,0,nonexistent,25095
telephone,jun,fri,3,999,0,nonexistent,35828
cellular,may,mon,3,999,0,nonexistent,38798
cellular,jul,thu,2,999,0,nonexistent,26863
cellular,aug,mon,1,999,0,nonexistent,33033
telephone,jun,fri,3,999,0,nonexistent,1865
cellular,jul,fri,2,999,0,nonexistent,4493
cellular,may,tue,1,999,0,nonexistent,37379
cellular,jul,wed,3,999,0,nonexistent,34414
cellular,jul,mon,3,999,0,nonexistent,5438
telephone,nov,fri,1,999,0,nonexistent,1147
cellular,may,fri,2,999,0,nonexistent,37585
telephone,jun,thu,1,999,0,nonexistent,29701
cellular,nov,fri,1,999,1,failure,33887
cellular,sep,fri,2,999,0,nonexistent,17466
cellular,aug,wed,3,999,0,nonexistent,19706
telephone,may,tue,1,999,0,nonexistent,11119
telephone,jun,thu,5,999,0,nonexistent,51
cellular,jul,wed,24,999,0,nonexistent,22782
cellular,apr,fri,1,999,0,nonexistent,37438
cellular,jul,mon,3,999,0,nonexistent,17228
cellular,aug,mon,3,999,0,nonexistent,29874
cellular,nov,mon,1,999,0,nonexistent,12413
cellular,jul,fri,2,999,0,nonexistent,4975
cellular,apr,mon,1,999,0,nonexistent,15118
cellular,jul,mon,2,999,0,nonexistent,10723
telephone,may,wed,3,999,0,nonexistent,6411
cellular,may,thu,1,999,0,nonexistent,23767
telephone,may,tue,1,999,0,nonexistent,37258
telephone,may,thu,1,999,0,nonexistent,7235
telephone,jun,mon,2,999,0,nonexistent,37039
cellular,nov,wed,1,999,1,failure,13870
cellular,aug,mon,5,999,0,nonexistent,33316
telephone,may,tue,2,999,0,nonexistent,31452
cellular,jul,tue,4,999,0,nonexistent,19435
cellular,aug,mon,7,999,0,nonexistent,18717
cellular,apr,thu,2,999,0,nonexistent,7020
telephone,may,tue,1,999,0,nonexistent,13375
cellular,aug,wed,2,999,2,failure,35116
cellular,jul,thu,2,999,0,nonexistent,10102
cellular,aug,tue,1,999,0,nonexistent,11960
cellular,jul,fri,1,999,0,nonexistent,8756
cellular,apr,thu,1,999,0,nonexistent,19498
cellular,may,thu,1,999,0,nonexistent,4673
cellular,aug,fri,1,999,1,failure,3000
telephone,may,tue,1,999,0,nonexistent,27636
cellular,apr,wed,2,999,0,nonexistent,18045
cellular,aug,fri,4,999,0,nonexistent,15494
cellular,aug,fri,5,999,0,nonexistent,35272
telephone,may,wed,2,999,0,nonexistent,20559
telephone,jun,mon,1,999,0,nonexistent,35687
cellular,apr,thu,1,999,0,nonexistent,19758
telephone,may,thu,2,999,0,nonexistent,6699
cellular,jul,tue,1,999,0,nonexistent,40024
cellular,nov,fri,1,999,1,failure,10221
cellular,may,mon,1,13,2,failure,35575
cellular,may,tue,1,999,0,nonexistent,38505
cellular,jul,mon,9,999,0,nonexistent,4736
cellular,aug,wed,1,999,0,nonexistent,7988
cellular,oct,fri,4,999,0,nonexistent,33506
telephone,mar,mon,5,999,2,failure,1995
cellular,nov,fri,2,999,0,nonexistent,24012
cellular,aug,tue,2,999,0,nonexistent,6143
cellular,nov,tue,2,999,0,nonexistent,34568
telephone,jun,wed,8,999,0,nonexistent,14747
cellular,may,thu,1,999,1,failure,10351
cellular,nov,thu,1,999,1,failure,27159
cellular,sep,mon,3,6,1,success,18569
cellular,aug,mon,1,999,0,nonexistent,14005
cellular,nov,fri,1,999,0,nonexistent,34386
cellular,apr,fri,2,999,0,nonexistent,39939
telephone,jun,mon,1,999,0,nonexistent,29294
cellular,aug,fri,1,999,0,nonexistent,13750
cellular,jul,fri,2,999,0,nonexistent,16727
telephone,may,fri,3,999,0,nonexistent,23749
cellular,nov,mon,2,999,0,nonexistent,22648
telephone,nov,tue,4,999,0,nonexistent,9913
telephone,oct,wed,1,999,0,nonexistent,4275
telephone,may,mon,1,999,0,nonexistent,22174
cellular,jul,tue,3,999,0,nonexistent,35176
cellular,nov,wed,1,999,0,nonexistent,31599
cellular,nov,wed,1,6,4,success,35971
cellular,nov,thu,1,7,2,success,37479
cellular,may,mon,2,3,1,success,3520
cellular,may,tue,1,999,1,failure,8783
telephone,jun,tue,1,999,0,nonexistent,19814
cellular,nov,thu,1,999,0,nonexistent,16041
telephone,may,wed,1,999,0,nonexistent,3837
cellular,jul,thu,7,999,0,nonexistent,29999
cellular,nov,mon,1,999,1,failure,25263
cellular,jul,mon,2,999,0,nonexistent,7397
cellular,aug,wed,2,999,0,nonexistent,12576
telephone,may,mon,1,999,0,nonexistent,28211
cellular,aug,tue,2,999,0,nonexistent,10320
cellular,aug,thu,8,999,0,nonexistent,21819
cellular,apr,mon,1,999,0,nonexistent,40258
cellular,may,wed,2,999,1,failure,28361
telephone,may,wed,1,999,0,nonexistent,541
cellular,jun,wed,1,999,0,nonexistent,10101
telephone,jun,fri,1,999,0,nonexistent,24497
cellular,jul,thu,2,999,0,nonexistent,18560
cellular,may,mon,1,3,1,success,14929
cellular,may,tue,1,999,1,failure,23272
telephone,jul,wed,3,999,0,nonexistent,11011
telephone,may,fri,3,999,0,nonexistent,754
cellular,nov,thu,1,999,1,failure,13779
cellular,jul,mon,3,999,0,nonexistent,15449
telephone,jul,mon,3,999,0,nonexistent,32407
cellular,jul,thu,2,999,0,nonexistent,39156
telephone,may,wed,4,999,0,nonexistent,28854
telephone,nov,tue,1,999,2,failure,17525
cellular,jul,tue,1,999,0,nonexistent,6217
cellular,aug,fri,4,6,4,failure,12687
telephone,may,thu,24,999,0,nonexistent,8495
cellular,jul,tue,4,999,0,nonexistent,35409
cellular,may,tue,1,999,1,failure,13327
telephone,may,wed,1,999,0,nonexistent,22268
telephone,may,tue,2,999,0,nonexistent,27996
cellular,aug,wed,4,999,0,nonexistent,23343
telephone,may,mon,4,999,0,nonexistent,3928
telephone,may,wed,2,999,0,nonexistent,39806
cellular,jul,tue,1,999,0,nonexistent,25536
cellular,nov,thu,1,999,0,nonexistent,12894
cellular,may,tue,3,999,0,nonexistent,14077
telephone,jul,wed,2,999,0,nonexistent,24734
cellular,aug,fri,2,999,0,nonexistent,33542
cellular,aug,tue,2,999,0,nonexistent,14528
cellular,aug,fri,13,999,0,nonexistent,40774
telephone,nov,wed,1,999,0,nonexistent,19868
cellular,mar,tue,1,999,0,nonexistent,26868
telephone,may,tue,2,999,0,nonexistent,32668
cellular,jul,wed,1,999,0,nonexistent,4831
telephone,may,mon,3,999,0,nonexistent,34970
telephone,jun,mon,2,999,0,nonexistent,2114
cellular,jul,mon,3,999,0,nonexistent,34666
cellular,aug,mon,2,10,4,failure,19449
cellular,may,wed,1,999,1,failure,11028
telephone,may,mon,2,999,0,nonexistent,18391
cellular,nov,fri,2,999,0,nonexistent,9716
cellular,may,tue,1,999,0,nonexistent,2996
cellular,mar,fri,1,999,0,nonexistent,34360
telephone,may,wed,4,999,0,nonexistent,14349
cellular,jun,wed,1,999,2,failure,37893
telephone,may,thu,4,999,0,nonexistent,32507
cellular,aug,fri,2,3,1,success,21626
telephone,may,mon,1,999,0,nonexistent,7789
cellular,jul,thu,1,999,0,nonexistent,27172
cellular,aug,mon,3,999,0,nonexistent,36026
telephone,jun,mon,1,999,0,nonexistent,32381
telephone,may,mon,1,999,0,nonexistent,27715
telephone,may,fri,2,999,0,nonexistent,29837
telephone,may,wed,2,999,0,nonexistent,16117
telephone,may,mon,3,999,0,nonexistent,23518
cellular,may,tue,5,999,0,nonexistent,1240
telephone,may,tue,10,999,0,nonexistent,7553
cellular,may,tue,1,999,0,nonexistent,15959
cellular,oct,tue,1,999,2,failure,18579
cellular,aug,tue,2,999,0,nonexistent,3727
cellular,apr,thu,1,999,0,nonexistent,22763
cellular,aug,mon,5,999,0,nonexistent,40858
cellular,nov,mon,1,999,0,nonexistent,310
cellular,jul,thu,6,999,0,nonexistent,457
cellular,jul,fri,2,999,0,nonexistent,29895
cellular,apr,thu,1,999,0,nonexistent,15069
cellular,jun,tue,2,3,3,success,38171
cellular,may,wed,1,999,1,failure,36486
telephone,may,thu,3,999,0,nonexistent,14369
telephone,may,tue,2,999,0,nonexistent,23167
telephone,jul,thu,7,999,0,nonexistent,30136
telephone,may,tue,3,999,0,nonexistent,3932
cellular,mar,fri,1,999,0,nonexistent,27322
cellular,sep,tue,2,4,2,success,25363
cellular,jul,mon,1,999,0,nonexistent,17062
cellular,nov,tue,1,999,0,nonexistent,38023
cellular,aug,mon,2,999,0,nonexistent,1806
cellular,jul,tue,5,999,0,nonexistent,12623
cellular,may,tue,1,999,0,nonexistent,40980
telephone,may,mon,1,999,0,nonexistent,7025
cellular,aug,wed,1,999,0,nonexistent,25405
telephone,may,fri,1,999,0,nonexistent,1354
cellular,jul,fri,1,999,0,nonexistent,7521
telephone,may,mon,1,999,0,nonexistent,35297
telephone,may,mon,3,999,1,failure,8918
telephone,may,thu,9,999,0,nonexistent,34121
cellular,apr,tue,4,999,0,nonexistent,16148
telephone,may,tue,1,999,0,nonexistent,37230
cellular,may,mon,2,999,0,nonexistent,40752
cellular,aug,mon,2,999,0,nonexistent,25873
telephone,may,tue,1,999,0,nonexistent,21560
telephone,aug,wed,3,999,0,nonexistent,41050
cellular,aug,wed,1,999,0,nonexistent,31647
cellular,aug,thu,1,999,0,nonexistent,33448
telephone,jul,tue,2,999,0,nonexistent,20030
cellular,jul,thu,5,999,0,nonexistent,10013
cellular,nov,mon,1,999,0,nonexistent,7906
telephone,jun,fri,13,999,0,nonexistent,3004
cellular,may,fri,2,11,1,success,22173
telephone,may,tue,1,999,0,nonexistent,29289
cellular,mar,tue,1,999,0,nonexistent,23737
cellular,jul,tue,5,999,0,nonexistent,25049
telephone,jun,wed,1,999,0,nonexistent,32657
telephone,jun,thu,1,999,0,nonexistent,4876
cellular,jul,tue,2,999,0,nonexistent,24790
cellular,jul,wed,1,999,0,nonexistent,4689
telephone,may,tue,9,999,0,nonexistent,18584
cellular,may,fri,1,999,1,failure,7412
cellular,aug,tue,5,999,0,nonexistent,25339
telephone,jun,thu,1,999,0,nonexistent,27277
telephone,jun,thu,1,999,0,nonexistent,9262
cellular,aug,thu,1,999,0,nonexistent,2421
cellular,oct,mon,1,999,3,failure,24100
cellular,nov,wed,5,999,0,nonexistent,30112
cellular,jul,mon,3,999,0,nonexistent,37403
telephone,aug,thu,1,999,0,nonexistent,32289
cellular,jul,mon,2,999,0,nonexistent,9553
cellular,nov,wed,2,999,0,nonexistent,8830
cellular,nov,tue,2,999,0,nonexistent,40992
telephone,jun,tue,5,999,0,nonexistent,12100
telephone,jun,mon,8,999,0,nonexistent,6155
cellular,jul,fri,2,999,0,nonexistent,22515
cellular,nov,thu,1,999,0,nonexistent,13925
cellular,aug,wed,11,999,0,nonexistent,23515
cellular,apr,mon,1,999,0,nonexistent,39124
cellular,aug,mon,1,999,0,nonexistent,23249
cellular,nov,tue,1,999,0,nonexistent,18627
cellular,may,thu,4,999,1,failure,23480
telephone,jun,thu,1,999,0,nonexistent,8603
cellular,nov,tue,6,999,0,nonexistent,3325
telephone,apr,thu,1,999,0,nonexistent,24441
cellular,may,mon,2,999,0,nonexistent,34844
cellular,jul,thu,6,999,0,nonexistent,19062
cellular,apr,mon,1,999,0,nonexistent,7132
cellular,jul,fri,1,999,0,nonexistent,32577
cellular,jul,wed,1,999,2,failure,8482
cellular,aug,tue,2,999,0,nonexistent,39523
cellular,aug,fri,5,999,0,nonexistent,30766
cellular,may,thu,1,999,0,nonexistent,3880
cellular,aug,mon,2,999,0,nonexistent,25432
cellular,apr,mon,1,999,0,nonexistent,34747
cellular,may,thu,1,999,0,nonexistent,4703
cellular,aug,wed,4,999,0,nonexistent,4603
cellular,may,fri,3,999,0,nonexistent,28665
telephone,jun,mon,2,999,0,nonexistent,1034
cellular,may,thu,2,999,0,nonexistent,23530
cellular,apr,wed,2,999,2,failure,5334
cellular,nov,fri,2,999,1,failure,40893
cellular,jul,thu,2,999,0,nonexistent,38516
cellular,may,mon,1,999,0,nonexistent,3513
cellular,apr,thu,1,999,1,failure,23261
cellular,may,mon,1,999,0,nonexistent,3640
telephone,jun,wed,1,999,0,nonexistent,21716
cellular,may,thu,2,999,0,nonexistent,29938
telephone,may,fri,1,999,0,nonexistent,27831
cellular,apr,thu,2,999,0,nonexistent,40433
cellular,may,wed,1,999,0,nonexistent,32708
cellular,nov,thu,1,999,1,failure,39237
cellular,jul,mon,4,999,0,nonexistent,3017
cellular,may,wed,2,999,0,nonexistent,39043
cellular,jun,wed,2,4,1,success,39077
cellular,jul,thu,1,999,0,nonexistent,5060
telephone,may,mon,1,999,0,nonexistent,4580
cellular,jul,mon,4,999,0,nonexistent,34175
telephone,may,thu,2,999,0,nonexistent,28514
cellular,aug,mon,1,999,0,nonexistent,5385
telephone,may,wed,2,999,0,nonexistent,6000
telephone,may,tue,5,999,0,nonexistent,23129
cellular,jul,thu,1,999,0,nonexistent,22809
cellular,apr,mon,1,999,0,nonexistent,15340
cellular,jul,tue,1,999,0,nonexistent,3410
cellular,jul,thu,5,999,0,nonexistent,38542
telephone,may,tue,2,999,0,nonexistent,13675
cellular,apr,thu,1,999,0,nonexistent,41065
cellular,apr,thu,1,999,0,nonexistent,34475
cellular,apr,thu,1,999,0,nonexistent,36552
telephone,oct,wed,1,999,0,nonexistent,8034
cellular,nov,tue,2,999,0,nonexistent,20064
telephone,may,wed,2,999,0,nonexistent,10619
telephone,jun,fri,2,999,0,nonexistent,27948
cellular,apr,mon,1,999,1,failure,23362
cellular,aug,thu,2,999,0,nonexistent,5284
telephone,jul,thu,1,999,0,nonexistent,16616
cellular,jul,mon,3,999,0,nonexistent,27875
telephone,may,fri,2,999,0,nonexistent,17473
telephone,may,tue,1,999,0,nonexistent,30570
cellular,oct,mon,2,999,0,nonexistent,37208
cellular,nov,tue,3,999,0,nonexistent,609
cellular,may,wed,1,999,0,nonexistent,32849
cellular,jul,thu,2,999,0,nonexistent,31982
telephone,may,fri,1,999,0,nonexistent,3703
cellular,oct,fri,1,999,1,failure,11008
telephone,dec,mon,1,999,0,nonexistent,32057
cellular,jun,fri,2,3,1,success,23453
telephone,jun,thu,2,999,0,nonexistent,4388
telephone,may,thu,3,999,0,nonexistent,23891
telephone,may,fri,3,999,1,failure,14946
cellular,nov,thu,1,999,0,nonexistent,25221
cellular,jul,thu,1,999,0,nonexistent,15061
telephone,jun,mon,1,999,0,nonexistent,33623
telephone,may,fri,1,999,0,nonexistent,5942
cellular,jul,tue,1,999,0,nonexistent,12288
telephone,may,fri,1,999,0,nonexistent,20857
cellular,jul,wed,1,999,0,nonexistent,37079
telephone,may,mon,1,999,0,nonexistent,40373
cellular,aug,fri,1,999,0,nonexistent,3253
cellular,may,tue,1,999,0,nonexistent,31465
cellular,jun,fri,1,3,1,success,18896
telephone,may,fri,3,999,0,nonexistent,20668
cellular,jul,tue,1,999,0,nonexistent,14854
cellular,jul,wed,1,999,0,nonexistent,9429
cellular,nov,thu,2,999,0,nonexistent,37467
cellular,aug,thu,2,999,0,nonexistent,32226
cellular,may,fri,2,999,1,failure,9489
cellular,nov,mon,1,999,0,nonexistent,14177
telephone,jun,fri,7,999,0,nonexistent,21199
cellular,sep,mon,4,999,1,failure,41051
cellular,aug,tue,5,999,0,nonexistent,39276
cellular,aug,fri,3,999,0,nonexistent,31725
cellular,mar,thu,1,3,1,success,9803
telephone,may,mon,4,999,0,nonexistent,6725
cellular,jul,mon,3,999,0,nonexistent,36249
cellular,aug,mon,5,999,0,nonexistent,13477
telephone,may,fri,3,999,1,failure,4469
cellular,oct,fri,1,6,1,success,10350
telephone,may,fri,1,999,0,nonexistent,11024
cellular,nov,tue,7,999,0,nonexistent,31900
cellular,apr,fri,1,999,0,nonexistent,15699
cellular,jul,mon,8,999,0,nonexistent,9478
telephone,jun,thu,1,999,0,nonexistent,8997
telephone,may,thu,2,999,0,nonexistent,12924
cellular,apr,fri,1,999,1,failure,3782
cellular,apr,mon,1,999,0,nonexistent,17216
telephone,may,fri,2,999,0,nonexistent,7754
cellular,aug,wed,1,999,0,nonexistent,29467
cellular,sep,tue,2,999,0,nonexistent,12883
telephone,may,mon,2,999,0,nonexistent,23179
telephone,jun,tue,5,999,0,nonexistent,22998
cellular,jul,mon,1,999,0,nonexistent,1682
cellular,nov,thu,2,999,0,nonexistent,17155
telephone,may,thu,4,999,0,nonexistent,5282
telephone,may,wed,4,999,0,nonexistent,37256
cellular,apr,thu,2,999,0,nonexistent,37498
telephone,apr,wed,7,999,0,nonexistent,30207
cellular,may,tue,2,999,0,nonexistent,35303
cellular,may,fri,6,999,0,nonexistent,17399
cellular,jul,mon,2,999,0,nonexistent,21451
telephone,jun,wed,1,999,0,nonexistent,19284
cellular,aug,wed,1,999,0,nonexistent,17854
telephone,jun,wed,1,999,0,nonexistent,16422
telephone,may,fri,3,999,0,nonexistent,19265
cellular,jul,fri,4,999,0,nonexistent,27699
cellular,nov,thu,2,999,0,nonexistent,21871
cellular,jul,fri,2,999,0,nonexistent,11401
cellular,apr,tue,2,999,0,nonexistent,20059
telephone,jun,wed,2,999,0,nonexistent,7163
cellular,mar,mon,4,999,0,nonexistent,2466
cellular,aug,thu,1,999,0,nonexistent,21649
cellular,aug,wed,1,999,0,nonexistent,12487
cellular,jul,fri,2,999,0,nonexistent,6753
cellular,jul,thu,3,999,0,nonexistent,24
cellular,nov,mon,1,999,0,nonexistent,17688
cellular,apr,mon,4,11,1,success,401
cellular,apr,thu,1,999,0,nonexistent,12957
cellular,aug,tue,1,999,0,nonexistent,18723
telephone,may,wed,3,999,0,nonexistent,15777
cellular,aug,wed,1,999,0,nonexistent,2629
cellular,sep,thu,3,999,0,nonexistent,23204
telephone,jun,thu,2,999,0,nonexistent,1894
telephone,aug,thu,3,999,0,nonexistent,5919
cellular,aug,wed,4,999,0,nonexistent,12309
cellular,may,fri,3,999,1,failure,14402
cellular,may,wed,4,999,1,failure,10273
cellular,jun,tue,1,999,2,failure,26596
cellular,jul,tue,1,999,0,nonexistent,5594
cellular,nov,thu,2,999,0,nonexistent,35144
cellular,apr,tue,1,999,0,nonexistent,5140
cellular,apr,wed,1,999,0,nonexistent,3075
cellular,may,thu,1,6,2,success,20842
cellular,aug,tue,3,999,0,nonexistent,36294
cellular,jul,fri,2,999,0,nonexistent,17537
telephone,may,wed,2,999,0,nonexistent,4985
telephone,jul,thu,1,999,0,nonexistent,38313
telephone,may,tue,1,999,0,nonexistent,31201
cellular,jun,wed,4,999,0,nonexistent,27619
cellular,nov,wed,1,999,1,failure,30874
cellular,sep,fri,1,999,1,failure,37796
cellular,aug,mon,1,999,0,nonexistent,40771
cellular,apr,thu,1,999,1,failure,8139
cellular,apr,mon,1,7,1,success,9972
cellular,jul,tue,1,999,0,nonexistent,7148
telephone,jun,tue,2,999,0,nonexistent,11676
telephone,jun,mon,1,999,0,nonexistent,1975
cellular,may,fri,1,999,1,failure,38779
telephone,jun,fri,6,999,0,nonexistent,37698
telephone,jun,mon,3,999,0,nonexistent,27179
cellular,may,thu,1,999,0,nonexistent,13820
cellular,may,mon,3,999,1,failure,10307
telephone,jun,wed,41,999,0,nonexistent,1782
cellular,aug,wed,2,6,2,success,31569
cellular,apr,fri,2,999,0,nonexistent,18409
cellular,jul,mon,18,999,0,nonexistent,6173
cellular,aug,wed,3,999,0,nonexistent,20909
telephone,jun,fri,1,999,0,nonexistent,29359
cellular,aug,wed,3,999,0,nonexistent,21527
cellular,jul,tue,1,999,0,nonexistent,16901
cellular,jul,thu,1,999,0,nonexistent,23808
cellular,aug,thu,1,999,0,nonexistent,25125
telephone,jun,tue,2,999,0,nonexistent,41171
cellular,may,wed,1,999,1,failure,36413
cellular,nov,mon,1,999,0,nonexistent,17565
cellular,nov,wed,1,999,0,nonexistent,30971
cellular,sep,fri,4,999,1,failure,25613
cellular,jul,mon,2,999,0,nonexistent,8462
cellular,apr,thu,1,999,0,nonexistent,11302
cellular,jul,thu,1,999,0,nonexistent,1980
cellular,jun,tue,1,999,0,nonexistent,4246
cellular,aug,thu,1,999,0,nonexistent,35014
telephone,nov,thu,1,999,1,failure,25996
telephone,may,fri,1,999,0,nonexistent,11195
cellular,nov,mon,1,999,0,nonexistent,17807
cellular,aug,fri,1,999,0,nonexistent,18580
cellular,jul,thu,1,999,0,nonexistent,10571
cellular,jul,mon,11,999,0,nonexistent,17312
cellular,apr,thu,2,999,0,nonexistent,36280
telephone,aug,fri,11,999,0,nonexistent,10398
telephone,jun,tue,1,999,0,nonexistent,1037
cellular,jul,fri,2,999,0,nonexistent,39702
cellular,aug,mon,4,999,0,nonexistent,25303
cellular,may,fri,3,999,1,failure,4552
cellular,may,wed,1,999,1,failure,24162
cellular,nov,thu,2,999,0,nonexistent,41137
telephone,jun,wed,1,999,0,nonexistent,7992
cellular,may,thu,2,999,0,nonexistent,3156
cellular,jul,wed,1,999,0,nonexistent,28517
telephone,may,thu,2,999,0,nonexistent,35162
telephone,jun,mon,1,999,0,nonexistent,1613
cellular,jul,tue,3,999,0,nonexistent,15263
cellular,jul,mon,1,999,2,failure,17352
telephone,jun,thu,1,999,0,nonexistent,11577
cellular,aug,thu,6,999,0,nonexistent,37474
telephone,may,tue,1,999,0,nonexistent,4964
cellular,jul,mon,1,999,0,nonexistent,1511
cellular,aug,mon,4,999,0,nonexistent,28841
cellular,jul,tue,7,999,0,nonexistent,11552
cellular,may,tue,1,999,0,nonexistent,15697
cellular,aug,thu,3,999,0,nonexistent,40580
telephone,may,tue,5,999,0,nonexistent,4384
cellular,may,fri,1,999,1,failure,25277
cellular,apr,fri,2,999,0,nonexistent,15240
telephone,jun,mon,3,999,0,nonexistent,37485
telephone,may,tue,1,999,0,nonexistent,6576
cellular,jul,mon,1,999,0,nonexistent,12986
cellular,may,mon,5,999,1,failure,31198
cellular,aug,thu,2,999,0,nonexistent,28898
cellular,mar,thu,2,999,0,nonexistent,26999
telephone,jun,mon,2,999,0,nonexistent,19804
cellular,jul,thu,3,999,0,nonexistent,37232
cellular,jul,wed,1,999,0,nonexistent,19020
telephone,may,thu,2,999,0,nonexistent,8458
telephone,jun,wed,5,999,0,nonexistent,11837
cellular,aug,wed,3,999,0,nonexistent,8721
cellular,jul,tue,4,999,0,nonexistent,12960
cellular,jul,tue,1,999,0,nonexistent,27178
cellular,may,mon,1,999,0,nonexistent,23754
cellular,may,fri,5,999,0,nonexistent,14909
