contact,month,day_of_week,campaign,pdays,previous,poutcome,id
cellular,jul,thu,3,999,0,nonexistent,3952
cellular,nov,thu,2,999,0,nonexistent,13417
cellular,nov,thu,4,999,1,failure,1255
telephone,jun,thu,1,999,0,nonexistent,27126
telephone,may,wed,1,999,1,failure,39112
cellular,aug,mon,3,999,0,nonexistent,12996
telephone,may,wed,4,999,1,failure,13244
cellular,apr,mon,2,999,1,failure,30108
cellular,aug,tue,3,999,0,nonexistent,21657
cellular,may,mon,1,999,1,failure,25974
cellular,may,tue,2,999,0,nonexistent,7376
telephone,may,thu,3,999,0,nonexistent,30558
cellular,may,tue,2,999,0,nonexistent,21625
telephone,may,tue,1,999,0,nonexistent,31536
cellular,aug,wed,3,999,0,nonexistent,3607
telephone,jun,tue,2,999,0,nonexistent,989
cellular,may,tue,1,999,0,nonexistent,28460
telephone,jun,tue,3,999,0,nonexistent,31846
cellular,apr,tue,1,999,0,nonexistent,28784
cellular,jul,tue,1,999,1,failure,40267
cellular,jul,wed,1,999,0,nonexistent,31461
telephone,jun,thu,3,999,0,nonexistent,8815
cellular,sep,mon,1,6,0,nonexistent,24419
telephone,jun,tue,3,999,0,nonexistent,37565
telephone,jun,thu,4,999,0,nonexistent,38909
telephone,jun,thu,3,999,0,nonexistent,11299
cellular,oct,mon,1,999,0,nonexistent,11775
telephone,may,fri,3,999,0,nonexistent,10082
telephone,may,wed,4,999,0,nonexistent,12395
cellular,may,thu,5,999,0,nonexistent,30611
cellular,mar,tue,19,999,0,nonexistent,28326
cellular,jul,thu,1,999,0,nonexistent,13117
telephone,may,thu,1,999,1,failure,27941
cellular,jul,mon,1,999,1,failure,4456
telephone,jul,thu,1,999,1,failure,36137
telephone,may,wed,1,999,0,nonexistent,24898
telephone,apr,mon,5,999,0,nonexistent,26165
cellular,aug,tue,13,999,0,nonexistent,26553
cellular,jul,thu,11,999,0,nonexistent,34562
telephone,jun,mon,3,999,0,nonexistent,31890
cellular,jul,mon,1,999,0,nonexistent,5893
cellular,jul,tue,5,999,0,nonexistent,15485
cellular,aug,fri,1,999,0,nonexistent,6581
cellular,jul,wed,5,999,0,nonexistent,22225
cellular,jul,mon,2,999,0,nonexistent,24861
cellular,jun,mon,2,999,1,failure,16047
cellular,may,thu,1,999,0,nonexistent,10702
cellular,may,thu,2,999,1,failure,30955
telephone,jun,mon,8,999,1,failure,21383
cellular,may,wed,2,999,0,nonexistent,23187
cellular,aug,wed,2,999,0,nonexistent,7763
telephone,may,fri,2,999,0,nonexistent,3677
cellular,may,mon,2,999,0,nonexistent,11156
cellular,aug,thu,1,999,1,failure,11422
cellular,nov,wed,3,999,0,nonexistent,20299
telephone,jun,thu,1,999,1,failure,18587
telephone,may,thu,2,999,0,nonexistent,36548
cellular,jul,tue,3,999,0,nonexistent,32414
cellular,jul,tue,2,999,0,nonexistent,15123
telephone,may,fri,1,999,0,nonexistent,15289
cellular,apr,fri,2,999,0,nonexistent,34025
telephone,jun,wed,4,999,0,nonexistent,25667
telephone,jul,mon,2,999,0,nonexistent,12521
cellular,may,fri,4,999,0,nonexistent,7182
telephone,may,fri,3,999,1,success,19118
cellular,aug,fri,1,999,0,nonexistent,23937
cellular,aug,thu,5,999,0,nonexistent,31043
cellular,aug,fri,2,999,0,nonexistent,38043
cellular,jul,thu,2,999,0,nonexistent,21811
telephone,may,mon,2,999,0,nonexistent,10103
telephone,may,fri,3,999,1,failure,9768
telephone,jun,tue,8,999,1,failure,27130
telephone,jun,thu,1,999,1,failure,4248
telephone,may,tue,4,999,0,nonexistent,3629
cellular,jul,thu,8,999,1,failure,4463
cellular,jul,wed,7,999,1,failure,13707
cellular,aug,mon,2,999,0,nonexistent,25335
telephone,may,tue,1,999,0,nonexistent,33346
telephone,may,wed,2,999,0,nonexistent,25525
telephone,jun,thu,7,999,0,nonexistent,17127
cellular,apr,thu,1,999,0,nonexistent,6768
telephone,jul,thu,1,999,0,nonexistent,17783
cellular,nov,wed,3,999,0,nonexistent,24967
cellular,jul,wed,2,999,0,nonexistent,39099
cellular,may,tue,4,999,0,nonexistent,22063
telephone,may,tue,2,999,0,nonexistent,7515
cellular,nov,fri,1,3,0,nonexistent,11165
telephone,may,fri,1,999,0,nonexistent,15080
cellular,jul,thu,1,999,0,nonexistent,30315
cellular,jul,wed,6,999,0,nonexistent,26066
cellular,jul,tue,3,999,0,nonexistent,12268
cellular,may,fri,1,999,0,nonexistent,14431
cellular,may,thu,2,999,0,nonexistent,6623
telephone,jun,wed,3,999,0,nonexistent,37441
cellular,apr,mon,1,999,0,nonexistent,39202
cellular,apr,mon,1,999,0,nonexistent,39247
cellular,may,thu,3,999,0,nonexistent,9967
cellular,nov,mon,1,999,0,nonexistent,34779
cellular,apr,mon,3,999,0,nonexistent,37143
telephone,jun,fri,2,999,0,nonexistent,30269
cellular,oct,thu,1,999,0,nonexistent,17994
cellular,may,thu,1,999,0,nonexistent,39129
cellular,apr,tue,1,999,0,nonexistent,12903
cellular,nov,thu,3,999,0,nonexistent,28849
telephone,jun,fri,7,999,1,success,40764
cellular,aug,thu,5,999,0,nonexistent,17697
cellular,jul,tue,2,999,0,nonexistent,37469
cellular,aug,thu,2,999,0,nonexistent,16386
telephone,may,tue,3,999,0,nonexistent,10116
cellular,jul,mon,2,999,0,nonexistent,515
cellular,aug,tue,1,999,0,nonexistent,3056
cellular,oct,thu,2,6,0,nonexistent,27517
telephone,may,wed,2,999,0,nonexistent,21628
cellular,aug,wed,5,999,0,nonexistent,23975
telephone,may,wed,3,999,0,nonexistent,19600
telephone,may,mon,14,999,0,nonexistent,13904
cellular,may,fri,4,999,0,nonexistent,25949
cellular,nov,wed,1,999,1,failure,7653
cellular,may,thu,2,999,0,nonexistent,19622
telephone,may,wed,13,999,0,nonexistent,31888
cellular,aug,wed,1,999,1,failure,4069
cellular,jul,tue,2,999,0,nonexistent,38920
cellular,aug,wed,2,999,0,nonexistent,33168
cellular,aug,wed,1,999,0,nonexistent,26321
cellular,aug,thu,1,999,0,nonexistent,5014
cellular,jul,wed,1,999,1,failure,39182
cellular,jul,thu,1,999,0,nonexistent,27878
telephone,may,thu,10,999,1,failure,31849
telephone,jul,tue,1,999,0,nonexistent,22992
cellular,aug,mon,1,999,0,nonexistent,15956
cellular,jul,mon,9,999,1,failure,4112
telephone,jul,wed,2,999,0,nonexistent,20075
cellular,aug,wed,1,999,1,success,35579
telephone,may,fri,2,999,1,failure,8377
telephone,jun,wed,4,999,1,failure,36650
cellular,jul,tue,2,999,0,nonexistent,13911
cellular,may,tue,1,999,0,nonexistent,35906
cellular,jul,thu,21,999,0,nonexistent,35010
cellular,apr,fri,1,999,0,nonexistent,19220
cellular,jul,wed,1,999,0,nonexistent,40800
cellular,aug,wed,2,999,0,nonexistent,9483
telephone,jun,tue,2,999,0,nonexistent,27742
telephone,jun,mon,1,999,0,nonexistent,12534
cellular,may,mon,1,999,0,nonexistent,7124
cellular,nov,tue,1,999,0,nonexistent,12714
telephone,jun,tue,2,999,0,nonexistent,13077
telephone,may,tue,1,999,0,nonexistent,25872
telephone,jun,tue,3,999,0,nonexistent,13889
cellular,aug,thu,4,999,0,nonexistent,17677
cellular,aug,thu,2,999,0,nonexistent,6043
telephone,may,tue,6,999,0,nonexistent,28751
telephone,jun,fri,2,999,0,nonexistent,38773
cellular,jul,wed,2,999,0,nonexistent,30632
telephone,jun,wed,1,999,1,failure,40730
cellular,jul,wed,6,999,0,nonexistent,28673
cellular,jul,thu,1,999,0,nonexistent,36452
telephone,may,wed,2,999,0,nonexistent,31532
cellular,may,tue,5,999,0,nonexistent,29228
cellular,nov,wed,2,999,0,nonexistent,5623
telephone,may,wed,1,999,1,failure,367
telephone,may,wed,3,999,0,nonexistent,29419
cellular,apr,thu,1,999,0,nonexistent,18233
telephone,may,mon,2,999,1,failure,23426
telephone,may,wed,2,999,0,nonexistent,18987
cellular,nov,mon,1,999,0,nonexistent,9717
cellular,aug,tue,1,999,0,nonexistent,736
telephone,may,mon,1,999,0,nonexistent,8112
cellular,aug,tue,3,999,1,success,9475
cellular,jul,thu,6,999,1,failure,20858
telephone,may,fri,1,999,0,nonexistent,9026
cellular,nov,wed,1,999,0,nonexistent,34289
telephone,jun,thu,3,999,0,nonexistent,4690
telephone,may,fri,9,999,0,nonexistent,17821
cellular,jun,mon,2,999,0,nonexistent,10911
cellular,aug,mon,3,999,0,nonexistent,25855
telephone,may,fri,4,999,0,nonexistent,6206
cellular,mar,fri,2,999,0,nonexistent,21975
telephone,nov,mon,1,999,0,nonexistent,19042
telephone,may,wed,1,999,0,nonexistent,38861
telephone,may,thu,2,999,0,nonexistent,37119
telephone,may,wed,1,999,0,nonexistent,22413
cellular,aug,wed,3,999,1,failure,24316
telephone,oct,tue,1,999,0,nonexistent,27404
telephone,may,tue,4,999,0,nonexistent,17684
telephone,may,tue,1,999,0,nonexistent,5098
telephone,may,mon,3,999,1,failure,35717
cellular,may,wed,1,999,0,nonexistent,17337
cellular,aug,wed,1,999,0,nonexistent,8726
telephone,may,thu,1,999,0,nonexistent,5886
telephone,jun,wed,2,999,1,failure,38865
telephone,jun,fri,5,999,0,nonexistent,32651
telephone,may,fri,3,999,1,failure,14312
cellular,jul,wed,3,999,0,nonexistent,22359
cellular,aug,tue,3,999,0,nonexistent,40279
cellular,jul,mon,3,999,0,nonexistent,17827
telephone,jun,fri,3,999,0,nonexistent,7686
cellular,jul,thu,1,999,0,nonexistent,2808
cellular,aug,thu,1,999,0,nonexistent,35356
telephone,may,mon,1,999,1,failure,17729
telephone,may,thu,1,999,0,nonexistent,1931
cellular,jul,tue,8,999,0,nonexistent,21506
cellular,may,fri,6,999,0,nonexistent,33580
cellular,jul,tue,2,999,0,nonexistent,23659
telephone,may,mon,2,999,0,nonexistent,20101
cellular,jul,mon,2,999,0,nonexistent,32353
telephone,jun,mon,2,999,0,nonexistent,12604
cellular,may,fri,1,999,0,nonexistent,19874
telephone,may,fri,9,999,0,nonexistent,21997
cellular,jul,thu,3,999,0,nonexistent,2321
telephone,may,fri,1,999,0,nonexistent,32060
cellular,jul,mon,4,999,1,failure,17254
cellular,apr,tue,1,999,0,nonexistent,6630
cellular,apr,tue,2,999,0,nonexistent,18729
telephone,jun,thu,2,999,0,nonexistent,36048
telephone,jun,fri,16,999,0,nonexistent,9646
telephone,jul,wed,3,999,0,nonexistent,28724
cellular,aug,thu,1,999,0,nonexistent,38648
cellular,may,fri,1,999,0,nonexistent,22278
cellular,apr,wed,1,999,1,success,35507
cellular,aug,tue,1,999,0,nonexistent,29790
cellular,jul,tue,1,999,0,nonexistent,16968
telephone,jun,fri,5,999,0,nonexistent,31297
cellular,aug,wed,1,999,0,nonexistent,24279
cellular,may,mon,4,999,0,nonexistent,5010
telephone,may,mon,1,999,0,nonexistent,29788
telephone,may,fri,1,999,0,nonexistent,5631
telephone,oct,thu,1,999,0,nonexistent,7487
telephone,may,fri,4,999,0,nonexistent,3344
cellular,jul,wed,2,999,0,nonexistent,29307
telephone,jun,mon,10,999,0,nonexistent,18662
telephone,may,wed,2,999,0,nonexistent,21202
telephone,may,tue,4,999,0,nonexistent,33196
telephone,jul,wed,2,999,0,nonexistent,36996
telephone,may,mon,3,999,0,nonexistent,12258
telephone,may,fri,4,999,0,nonexistent,9862
cellular,may,tue,1,999,0,nonexistent,25791
cellular,may,thu,1,6,0,nonexistent,11502
cellular,nov,mon,1,999,1,failure,16561
cellular,jul,thu,1,999,0,nonexistent,29853
cellular,dec,wed,2,999,0,nonexistent,749
cellular,aug,tue,1,999,0,nonexistent,28215
telephone,may,thu,2,999,0,nonexistent,38307
cellular,may,mon,1,999,0,nonexistent,19017
cellular,jul,tue,2,999,0,nonexistent,20129
cellular,jul,mon,2,999,0,nonexistent,30061
cellular,may,thu,2,999,0,nonexistent,18742
cellular,may,tue,1,999,1,failure,23932
telephone,jun,tue,2,999,0,nonexistent,25642
cellular,nov,thu,1,999,0,nonexistent,24910
cellular,apr,mon,2,999,0,nonexistent,25930
telephone,may,wed,2,999,0,nonexistent,4479
cellular,jul,mon,2,999,1,failure,13930
cellular,may,fri,2,999,0,nonexistent,7666
cellular,jul,wed,1,999,1,failure,35108
telephone,jun,thu,2,999,0,nonexistent,19447
telephone,jun,fri,1,999,0,nonexistent,24547
cellular,nov,fri,5,5,0,nonexistent,28060
cellular,may,fri,1,999,1,failure,19190
telephone,jun,wed,1,999,0,nonexistent,26390
cellular,nov,tue,1,999,0,nonexistent,25196
telephone,may,thu,2,999,1,failure,13555
telephone,aug,fri,1,999,0,nonexistent,21581
cellular,aug,wed,1,999,0,nonexistent,7522
cellular,jul,wed,4,999,0,nonexistent,32672
cellular,nov,tue,1,999,0,nonexistent,3528
cellular,may,fri,5,999,0,nonexistent,41057
cellular,aug,tue,5,999,0,nonexistent,12229
cellular,mar,thu,1,999,0,nonexistent,4532
cellular,may,thu,1,10,0,nonexistent,34959
cellular,aug,mon,1,999,1,failure,26709
cellular,aug,tue,5,999,1,failure,36915
cellular,jul,mon,6,999,0,nonexistent,17539
cellular,may,fri,1,999,0,nonexistent,24310
cellular,aug,tue,1,4,0,nonexistent,10129
telephone,jun,mon,1,999,0,nonexistent,352
telephone,nov,tue,2,999,0,nonexistent,26311
telephone,jun,tue,4,999,0,nonexistent,11971
telephone,may,tue,2,999,0,nonexistent,3621
cellular,nov,fri,1,999,0,nonexistent,18663
cellular,apr,mon,6,999,0,nonexistent,22005
telephone,jun,mon,6,999,0,nonexistent,19928
telephone,jun,thu,1,999,0,nonexistent,20235
cellular,may,tue,2,999,0,nonexistent,33743
cellular,jun,wed,1,999,1,failure,16631
cellular,jul,fri,2,999,0,nonexistent,22338
cellular,nov,mon,2,999,0,nonexistent,7226
telephone,may,mon,2,999,0,nonexistent,7126
telephone,may,wed,1,999,0,nonexistent,37028
cellular,aug,mon,2,999,0,nonexistent,2155
cellular,nov,mon,2,999,0,nonexistent,320
telephone,jun,tue,3,999,0,nonexistent,7426
cellular,may,tue,1,999,1,failure,31186
cellular,apr,tue,1,999,0,nonexistent,4231
cellular,aug,wed,1,999,0,nonexistent,32514
cellular,mar,mon,3,999,0,nonexistent,29102
cellular,may,fri,5,999,0,nonexistent,16570
telephone,may,mon,3,999,0,nonexistent,10298
telephone,jul,tue,2,999,0,nonexistent,2607
telephone,jun,fri,10,999,0,nonexistent,25616
cellular,may,thu,3,999,0,nonexistent,12915
cellular,apr,fri,1,6,1,failure,16487
cellular,jul,tue,1,999,0,nonexistent,29425
cellular,mar,mon,1,999,0,nonexistent,41123
cellular,nov,wed,2,999,0,nonexistent,34607
telephone,jun,fri,15,999,0,nonexistent,22034
telephone,may,fri,4,999,0,nonexistent,24116
cellular,aug,tue,10,999,0,nonexistent,36969
telephone,jun,tue,1,999,0,nonexistent,32367
cellular,apr,mon,1,999,0,nonexistent,37173
telephone,may,thu,1,999,0,nonexistent,16026
cellular,nov,thu,3,999,0,nonexistent,30102
telephone,aug,mon,1,999,0,nonexistent,32401
cellular,jul,wed,1,999,0,nonexistent,38132
telephone,may,mon,2,999,0,nonexistent,37940
cellular,jul,mon,1,999,0,nonexistent,14043
telephone,jun,tue,2,999,0,nonexistent,19817
telephone,may,thu,1,999,0,nonexistent,39177
telephone,jul,fri,1,999,0,nonexistent,712
cellular,apr,thu,1,999,0,nonexistent,22546
telephone,may,fri,20,999,0,nonexistent,19842
cellular,apr,mon,2,999,0,nonexistent,23955
cellular,jul,wed,1,999,0,nonexistent,5678
cellular,apr,fri,6,999,1,failure,4909
cellular,apr,wed,1,999,0,nonexistent,31499
telephone,jul,thu,1,999,0,nonexistent,5818
cellular,nov,tue,1,999,0,nonexistent,22828
telephone,oct,mon,3,999,0,nonexistent,9555
telephone,may,tue,4,999,1,failure,37878
cellular,jun,wed,4,12,0,nonexistent,8087
cellular,nov,wed,3,999,0,nonexistent,40018
cellular,jul,mon,1,999,0,nonexistent,31154
telephone,nov,thu,1,999,0,nonexistent,37865
cellular,jul,thu,1,999,1,failure,2084
telephone,jun,fri,5,999,0,nonexistent,16177
cellular,jul,thu,1,999,0,nonexistent,38097
cellular,nov,fri,1,999,1,failure,41073
cellular,jul,fri,2,999,0,nonexistent,15999
telephone,may,thu,1,999,0,nonexistent,18292
telephone,may,tue,1,999,0,nonexistent,40512
cellular,nov,wed,1,999,0,nonexistent,40287
cellular,may,tue,1,999,1,failure,24899
cellular,apr,thu,1,999,0,nonexistent,31542
cellular,may,wed,1,999,1,failure,11808
telephone,may,mon,5,999,0,nonexistent,2862
telephone,apr,thu,2,999,0,nonexistent,29088
telephone,jul,thu,17,999,1,failure,31866
telephone,may,wed,1,999,0,nonexistent,4489
cellular,nov,thu,2,999,0,nonexistent,28633
cellular,apr,thu,1,2,0,nonexistent,30636
cellular,apr,thu,1,5,0,nonexistent,30528
telephone,may,wed,1,999,0,nonexistent,31895
telephone,jul,tue,2,999,0,nonexistent,34069
telephone,may,fri,2,999,0,nonexistent,32523
cellular,nov,mon,2,999,0,nonexistent,38006
cellular,apr,thu,3,999,0,nonexistent,40842
telephone,apr,fri,2,999,0,nonexistent,12514
cellular,nov,wed,3,999,0,nonexistent,3514
telephone,oct,fri,1,999,0,nonexistent,40262
cellular,aug,mon,1,999,0,nonexistent,13427
telephone,may,fri,2,999,0,nonexistent,32641
cellular,nov,tue,1,999,1,failure,11013
cellular,nov,wed,5,999,0,nonexistent,1235
telephone,may,thu,7,999,0,nonexistent,10986
cellular,jun,mon,2,999,0,nonexistent,4775
cellular,apr,fri,1,999,1,failure,37633
telephone,jun,fri,2,999,0,nonexistent,19766
cellular,jul,wed,1,999,0,nonexistent,16062
cellular,jul,fri,3,999,0,nonexistent,1246
cellular,jul,wed,1,999,0,nonexistent,1667
cellular,jul,thu,2,999,1,failure,1429
cellular,may,thu,2,999,0,nonexistent,22143
cellular,jul,wed,1,999,1,failure,16061
telephone,jun,mon,1,999,0,nonexistent,21790
telephone,jun,fri,6,999,0,nonexistent,25923
telephone,may,thu,1,999,0,nonexistent,32555
cellular,aug,tue,1,999,1,failure,7877
cellular,aug,fri,3,3,1,failure,4465
cellular,jul,tue,7,999,0,nonexistent,32082
cellular,aug,mon,6,999,0,nonexistent,2038
cellular,aug,fri,1,999,0,nonexistent,24849
cellular,jul,thu,9,999,0,nonexistent,33624
cellular,aug,fri,3,999,0,nonexistent,13561
cellular,jul,fri,2,999,0,nonexistent,26589
telephone,apr,mon,1,999,0,nonexistent,27078
cellular,jul,thu,4,999,0,nonexistent,29544
cellular,jul,thu,1,999,1,failure,8409
cellular,oct,fri,1,999,0,nonexistent,1694
telephone,jul,tue,3,999,0,nonexistent,28915
cellular,nov,mon,1,999,0,nonexistent,34750
telephone,may,thu,2,999,0,nonexistent,26529
cellular,may,thu,2,999,1,failure,10050
telephone,may,thu,1,999,1,success,27727
cellular,jun,mon,1,999,1,failure,6545
cellular,may,tue,3,999,0,nonexistent,4874
cellular,aug,wed,7,999,0,nonexistent,4092
telephone,may,fri,1,999,0,nonexistent,24848
telephone,jun,thu,1,999,0,nonexistent,40071
cellular,nov,wed,1,999,1,failure,28806
cellular,apr,mon,2,6,0,nonexistent,14019
telephone,may,fri,1,999,0,nonexistent,25204
telephone,jun,tue,1,999,0,nonexistent,40959
cellular,nov,wed,1,999,1,failure,22417
cellular,jun,thu,1,999,0,nonexistent,36992
cellular,apr,thu,1,999,0,nonexistent,16876
cellular,jul,tue,2,999,1,failure,25342
telephone,may,mon,2,999,0,nonexistent,18715
cellular,jul,mon,1,999,0,nonexistent,9113
telephone,may,thu,3,999,0,nonexistent,30380
cellular,jul,thu,1,999,0,nonexistent,7123
cellular,nov,wed,1,999,0,nonexistent,17041
telephone,jun,mon,5,999,0,nonexistent,6647
telephone,may,fri,4,999,0,nonexistent,7573
cellular,apr,fri,3,999,0,nonexistent,20699
cellular,may,mon,2,999,0,nonexistent,8402
cellular,may,fri,4,999,0,nonexistent,38857
telephone,may,tue,4,999,0,nonexistent,36707
telephone,jun,fri,1,999,0,nonexistent,38621
cellular,jul,fri,1,999,0,nonexistent,34876
telephone,may,mon,2,999,0,nonexistent,13574
cellular,apr,mon,3,999,0,nonexistent,14746
cellular,jul,mon,3,999,0,nonexistent,12287
cellular,may,mon,1,999,1,failure,14259
telephone,may,thu,4,999,0,nonexistent,19748
cellular,may,mon,1,999,0,nonexistent,3599
telephone,may,fri,2,999,0,nonexistent,37411
cellular,may,wed,1,12,0,nonexistent,2240
telephone,sep,mon,1,999,0,nonexistent,26745
telephone,may,fri,1,999,0,nonexistent,32281
cellular,may,fri,1,999,0,nonexistent,9833
cellular,may,wed,2,999,0,nonexistent,19560
cellular,jul,thu,1,999,0,nonexistent,13670
cellular,aug,fri,1,999,0,nonexistent,14159
cellular,mar,mon,2,999,0,nonexistent,32426
telephone,may,tue,3,999,0,nonexistent,10410
cellular,mar,mon,2,999,0,nonexistent,1384
cellular,aug,wed,1,999,0,nonexistent,4096
cellular,jul,fri,1,999,0,nonexistent,27034
cellular,aug,thu,2,999,0,nonexistent,29484
cellular,aug,mon,2,999,1,failure,11167
telephone,jun,fri,3,999,0,nonexistent,39977
cellular,jul,fri,2,999,0,nonexistent,27484
cellular,may,tue,2,999,0,nonexistent,14566
cellular,dec,thu,2,6,0,nonexistent,24182
telephone,may,wed,1,999,0,nonexistent,3882
telephone,jun,fri,1,999,0,nonexistent,24112
telephone,may,thu,1,999,0,nonexistent,14915
cellular,may,tue,1,999,1,failure,15251
cellular,aug,mon,1,999,0,nonexistent,16328
cellular,may,thu,3,999,1,failure,8415
cellular,aug,wed,1,999,1,failure,15406
telephone,may,fri,2,999,1,failure,8773
telephone,may,mon,2,999,0,nonexistent,34169
cellular,oct,tue,2,999,0,nonexistent,12345
cellular,may,tue,1,999,0,nonexistent,7248
cellular,may,wed,1,999,0,nonexistent,28348
cellular,may,thu,1,999,0,nonexistent,12253
cellular,aug,mon,1,999,0,nonexistent,36355
cellular,jul,tue,1,999,0,nonexistent,30889
cellular,apr,fri,1,999,0,nonexistent,29607
cellular,may,mon,1,999,1,failure,1591
cellular,aug,mon,2,999,1,failure,5169
telephone,may,fri,5,999,0,nonexistent,24800
telephone,nov,mon,2,999,0,nonexistent,14271
cellular,apr,wed,1,999,0,nonexistent,35239
cellular,jun,fri,1,999,1,failure,5074
telephone,may,wed,1,999,0,nonexistent,31684
telephone,may,mon,1,999,0,nonexistent,16264
cellular,aug,tue,19,999,0,nonexistent,34136
cellular,may,fri,3,999,0,nonexistent,22758
cellular,jul,mon,1,999,0,nonexistent,3183
cellular,mar,tue,3,999,1,failure,5966
telephone,may,fri,11,999,0,nonexistent,2615
telephone,jun,mon,3,999,0,nonexistent,15724
telephone,may,mon,3,999,0,nonexistent,24389
telephone,may,tue,4,999,0,nonexistent,32839
telephone,may,fri,1,999,0,nonexistent,33581
cellular,aug,wed,1,999,0,nonexistent,17396
telephone,jun,tue,6,999,1,failure,26878
telephone,jun,fri,1,999,0,nonexistent,1332
telephone,may,thu,5,999,0,nonexistent,28611
cellular,nov,wed,4,999,0,nonexistent,20090
