age,job,marital,education,default,housing,loan,id
50,blue-collar,married,basic.6y,unknown,no,no,12875
75,retired,married,basic.4y,no,no,yes,29609
38,blue-collar,single,basic.4y,no,no,yes,4240
31,blue-collar,married,basic.6y,no,no,no,38697
35,technician,single,basic.9y,no,no,no,35017
28,blue-collar,married,basic.9y,no,no,no,18434
54,admin.,single,university.degree,no,yes,no,36789
32,services,single,high.school,no,no,no,37662
31,services,married,high.school,unknown,yes,no,6286
56,admin.,divorced,high.school,no,yes,no,4331
50,blue-collar,married,unknown,unknown,yes,no,13339
27,admin.,single,university.degree,no,no,yes,22342
54,technician,married,professional.course,no,yes,no,11423
36,self-employed,single,university.degree,no,no,no,32148
35,technician,married,professional.course,no,no,no,14291
24,technician,single,professional.course,no,yes,no,19358
38,blue-collar,married,basic.9y,no,no,no,39800
40,admin.,married,university.degree,no,yes,no,13798
30,services,single,high.school,no,no,no,38691
50,management,married,university.degree,no,no,no,17463
32,technician,single,university.degree,no,yes,no,26641
41,services,single,professional.course,no,yes,no,1565
33,services,divorced,high.school,no,yes,yes,34547
67,retired,married,basic.4y,no,no,no,35576
51,blue-collar,married,basic.4y,unknown,yes,no,5156
46,admin.,single,high.school,no,no,no,36609
43,management,married,high.school,no,yes,yes,17947
41,management,divorced,university.degree,unknown,yes,yes,3119
31,admin.,married,university.degree,no,no,no,34154
38,technician,married,professional.course,unknown,no,no,4618
33,housemaid,married,high.school,no,yes,no,16697
46,blue-collar,married,basic.9y,no,yes,no,38783
53,admin.,single,basic.6y,unknown,no,yes,1205
25,blue-collar,divorced,basic.9y,no,unknown,unknown,36654
41,technician,married,unknown,unknown,yes,yes,26913
60,retired,divorced,professional.course,no,yes,yes,14515
45,admin.,married,university.degree,no,no,no,5978
34,admin.,single,university.degree,no,no,no,18295
25,blue-collar,single,basic.9y,no,yes,yes,11927
30,admin.,single,high.school,no,yes,no,9558
41,admin.,married,university.degree,unknown,no,no,14814
47,management,married,university.degree,no,yes,yes,1450
34,blue-collar,married,basic.9y,unknown,yes,yes,9043
42,blue-collar,married,basic.9y,unknown,no,no,26583
40,admin.,single,university.degree,no,yes,no,12251
56,blue-collar,married,basic.4y,unknown,unknown,unknown,11685
27,blue-collar,married,high.school,no,no,no,2877
46,blue-collar,married,basic.4y,unknown,yes,no,41175
34,services,single,high.school,no,yes,no,28729
26,services,single,high.school,no,no,no,31057
32,admin.,married,university.degree,no,yes,no,40416
51,blue-collar,married,basic.4y,no,no,no,39483
55,unemployed,married,basic.4y,unknown,yes,yes,40967
38,admin.,divorced,high.school,no,yes,no,10714
52,unemployed,married,basic.4y,no,no,no,27871
44,admin.,married,university.degree,no,yes,yes,41093
31,technician,divorced,high.school,no,yes,no,10920
29,services,single,high.school,no,no,no,17181
23,blue-collar,single,basic.9y,no,no,no,32584
48,admin.,divorced,high.school,no,no,no,3275
30,admin.,single,high.school,no,yes,no,36445
34,admin.,single,high.school,no,yes,no,33883
28,technician,single,university.degree,no,no,no,29859
46,services,married,university.degree,no,no,no,21485
36,technician,married,university.degree,no,no,no,22524
57,retired,divorced,basic.9y,no,no,no,20703
37,technician,divorced,professional.course,no,no,no,40000
48,technician,married,high.school,no,no,no,9045
32,blue-collar,married,basic.9y,unknown,no,no,39790
28,services,married,high.school,no,yes,no,15972
55,blue-collar,married,basic.4y,no,no,no,1918
30,technician,single,university.degree,unknown,no,no,39051
32,entrepreneur,married,high.school,no,yes,no,38514
30,admin.,single,university.degree,no,no,no,18997
40,admin.,married,high.school,no,no,no,8699
40,admin.,married,high.school,no,yes,no,14331
36,technician,single,high.school,no,yes,yes,16674
23,student,single,high.school,no,no,no,33404
33,admin.,married,university.degree,no,yes,no,31547
36,technician,married,university.degree,no,no,no,35077
52,technician,married,professional.course,no,yes,yes,496
28,blue-collar,single,basic.4y,unknown,yes,no,12436
42,admin.,married,university.degree,no,yes,no,8051
45,admin.,married,university.degree,no,no,no,12157
30,admin.,single,university.degree,no,yes,no,9705
28,admin.,single,university.degree,no,yes,yes,3104
24,blue-collar,single,high.school,no,no,no,32780
42,admin.,married,unknown,no,no,no,6191
34,admin.,single,university.degree,no,yes,no,4268
34,blue-collar,married,basic.9y,no,yes,no,22387
41,services,single,high.school,unknown,yes,no,1257
60,management,married,university.degree,no,no,no,13219
39,blue-collar,married,basic.9y,no,no,no,2484
52,technician,married,professional.course,no,yes,yes,39391
51,technician,married,basic.9y,unknown,no,no,40776
33,admin.,married,university.degree,no,yes,no,14754
30,management,single,university.degree,no,no,no,31658
43,technician,married,professional.course,unknown,no,no,3015
29,technician,single,professional.course,no,no,no,13526
37,blue-collar,married,basic.9y,no,yes,no,27769
38,technician,single,high.school,no,no,no,919
47,services,married,high.school,unknown,yes,no,3505
46,blue-collar,married,basic.9y,unknown,yes,no,4505
28,admin.,single,high.school,no,yes,no,9117
57,management,single,basic.9y,no,yes,no,38050
39,admin.,single,high.school,no,yes,no,22948
33,technician,single,university.degree,no,no,no,34603
36,admin.,single,university.degree,no,no,no,37421
25,technician,single,university.degree,no,yes,yes,3783
36,admin.,married,high.school,no,yes,no,11873
25,student,single,high.school,no,no,no,14804
31,blue-collar,single,high.school,no,no,no,38989
46,blue-collar,married,basic.4y,unknown,no,no,32391
36,blue-collar,married,high.school,no,yes,yes,29072
50,housemaid,divorced,high.school,unknown,yes,no,18251
27,unemployed,single,university.degree,no,yes,no,33716
29,technician,married,university.degree,no,yes,no,11277
40,technician,married,professional.course,unknown,no,no,3856
32,admin.,married,university.degree,no,yes,no,16505
51,blue-collar,married,basic.4y,no,yes,yes,11708
69,retired,married,basic.9y,no,yes,no,3798
31,admin.,single,high.school,no,no,yes,2933
51,retired,married,basic.9y,no,yes,no,32792
31,admin.,married,university.degree,no,no,no,20401
42,self-employed,single,basic.4y,no,yes,no,21914
30,blue-collar,single,basic.4y,unknown,no,no,20942
52,technician,married,professional.course,no,no,no,31152
37,management,divorced,university.degree,no,no,no,28117
30,technician,single,university.degree,no,yes,no,18315
33,admin.,married,university.degree,no,no,no,22140
20,student,single,high.school,no,yes,no,36478
56,admin.,married,university.degree,no,no,no,32106
31,admin.,single,high.school,no,no,no,17184
44,blue-collar,married,basic.6y,no,no,no,5289
52,blue-collar,married,basic.4y,no,yes,no,33842
32,blue-collar,single,basic.6y,no,yes,no,24649
45,services,married,basic.9y,no,no,no,36444
39,blue-collar,married,basic.6y,no,no,yes,34866
49,entrepreneur,married,unknown,no,no,no,15186
30,self-employed,single,university.degree,no,no,no,12681
35,retired,single,basic.9y,unknown,yes,yes,4205
28,student,single,basic.9y,unknown,yes,yes,12735
28,student,single,high.school,no,yes,no,26113
77,retired,divorced,professional.course,no,no,no,22202
51,admin.,married,high.school,no,yes,no,10650
41,admin.,married,university.degree,unknown,yes,no,26647
42,services,divorced,high.school,no,yes,yes,27520
38,technician,single,university.degree,no,yes,yes,39599
30,services,single,high.school,unknown,yes,no,29178
29,technician,married,professional.course,no,no,no,29716
37,management,married,university.degree,no,no,no,18697
32,blue-collar,married,basic.9y,no,yes,yes,29047
32,admin.,married,university.degree,no,no,no,25282
33,management,divorced,university.degree,no,yes,no,393
37,technician,single,university.degree,no,no,no,36457
33,admin.,married,high.school,no,yes,no,28653
47,technician,married,professional.course,no,yes,yes,9220
43,technician,single,professional.course,no,no,no,12558
32,blue-collar,married,high.school,unknown,yes,no,3287
41,blue-collar,married,unknown,unknown,no,no,9872
38,management,married,basic.6y,unknown,yes,no,28929
31,management,married,university.degree,no,no,no,10834
29,technician,married,university.degree,no,no,no,40089
31,blue-collar,married,basic.9y,no,yes,no,216
40,admin.,married,professional.course,no,yes,yes,19155
32,technician,divorced,university.degree,no,yes,yes,6778
34,management,married,high.school,no,no,no,33774
36,blue-collar,married,basic.6y,unknown,yes,no,38935
56,technician,married,university.degree,no,no,no,24265
48,blue-collar,married,basic.6y,unknown,no,no,3102
50,blue-collar,married,basic.9y,unknown,yes,no,32949
40,admin.,married,high.school,no,yes,yes,15093
28,student,single,unknown,no,yes,no,39613
38,admin.,single,university.degree,no,yes,no,5350
37,unknown,married,university.degree,no,no,yes,30450
39,admin.,single,high.school,no,yes,no,31992
56,services,single,basic.4y,unknown,yes,no,31598
27,entrepreneur,married,high.school,no,no,no,25289
45,services,married,high.school,no,yes,yes,832
36,technician,married,professional.course,no,yes,no,6185
35,services,single,high.school,no,yes,no,8412
38,technician,single,university.degree,no,yes,no,18677
38,admin.,married,university.degree,no,no,no,25885
39,blue-collar,married,basic.9y,unknown,yes,yes,30832
84,retired,divorced,basic.4y,unknown,yes,no,24138
32,technician,single,high.school,no,yes,no,21798
22,student,single,high.school,no,yes,yes,11619
55,admin.,married,basic.9y,no,no,no,12111
33,admin.,married,university.degree,no,yes,no,38997
47,blue-collar,married,high.school,no,yes,no,31233
46,blue-collar,married,professional.course,no,yes,no,7545
35,admin.,single,university.degree,unknown,no,no,14887
56,blue-collar,single,basic.4y,no,yes,no,14292
32,blue-collar,married,basic.4y,no,yes,yes,33570
58,entrepreneur,married,university.degree,no,no,no,39309
50,housemaid,divorced,high.school,no,no,no,21791
40,entrepreneur,married,basic.9y,no,yes,no,32373
33,technician,married,professional.course,no,no,no,30208
60,blue-collar,married,basic.4y,unknown,yes,no,12779
40,blue-collar,married,basic.4y,unknown,yes,no,19701
41,blue-collar,married,basic.4y,unknown,yes,no,14274
51,blue-collar,married,basic.9y,unknown,no,no,40353
44,services,divorced,high.school,no,no,no,36805
26,admin.,single,university.degree,no,yes,no,19143
23,services,single,basic.9y,no,yes,no,2389
37,services,single,high.school,no,yes,no,24104
56,retired,married,basic.4y,no,no,no,31090
49,blue-collar,divorced,basic.6y,unknown,no,no,39158
39,technician,single,professional.course,no,yes,no,18641
41,entrepreneur,married,university.degree,unknown,yes,no,7255
29,admin.,single,university.degree,no,yes,no,18105
43,blue-collar,married,basic.4y,no,yes,no,22861
50,blue-collar,married,basic.6y,no,yes,no,30115
48,services,divorced,high.school,no,no,no,40371
52,retired,married,high.school,no,no,no,31700
57,admin.,divorced,basic.9y,unknown,no,no,10001
57,management,divorced,university.degree,no,no,no,8845
35,admin.,single,high.school,no,yes,no,38366
52,blue-collar,married,basic.4y,no,yes,no,716
32,blue-collar,married,basic.9y,no,yes,no,2925
50,self-employed,divorced,university.degree,unknown,yes,no,26824
53,admin.,married,university.degree,no,no,yes,26195
38,blue-collar,married,basic.4y,no,yes,no,30377
41,blue-collar,married,basic.4y,no,yes,no,12402
49,management,divorced,university.degree,no,yes,yes,9663
30,student,single,basic.4y,no,yes,yes,33113
40,admin.,married,university.degree,no,no,no,9605
31,blue-collar,married,basic.6y,unknown,no,no,9074
38,admin.,married,basic.9y,unknown,yes,no,134
47,blue-collar,married,basic.9y,no,no,no,40068
36,unemployed,single,basic.4y,unknown,yes,no,38165
58,technician,married,basic.4y,no,yes,no,2053
29,admin.,single,university.degree,unknown,yes,no,9869
32,services,married,high.school,no,no,no,29017
41,blue-collar,married,basic.9y,unknown,no,no,21795
42,services,married,high.school,no,yes,no,26005
47,blue-collar,married,basic.9y,no,no,yes,17976
31,blue-collar,married,high.school,no,no,no,33162
24,admin.,single,university.degree,no,yes,yes,2865
29,entrepreneur,married,basic.4y,unknown,yes,no,3451
25,admin.,single,high.school,no,yes,yes,39931
28,management,married,university.degree,no,no,no,24181
32,management,single,university.degree,no,no,no,18496
44,admin.,married,university.degree,no,no,no,36845
33,admin.,divorced,university.degree,no,no,no,32665
44,admin.,divorced,high.school,no,yes,no,27984
37,blue-collar,married,basic.9y,unknown,yes,no,3187
38,technician,single,professional.course,no,no,no,18808
29,admin.,single,high.school,no,yes,no,1539
48,technician,divorced,professional.course,no,yes,no,40388
35,technician,single,professional.course,no,unknown,unknown,34971
46,technician,married,basic.9y,no,yes,no,19179
32,technician,married,unknown,no,yes,no,29967
66,retired,single,university.degree,no,yes,no,26432
53,management,divorced,university.degree,no,yes,no,35840
55,admin.,married,high.school,no,no,no,16995
33,admin.,single,high.school,no,no,no,39628
33,services,single,high.school,unknown,yes,no,16613
52,admin.,married,university.degree,no,yes,yes,23645
36,blue-collar,single,basic.9y,no,no,no,3807
52,services,married,high.school,unknown,yes,no,15
47,technician,married,professional.course,unknown,yes,no,14976
51,entrepreneur,divorced,university.degree,no,yes,no,15854
56,blue-collar,married,basic.4y,no,yes,no,30792
36,management,married,university.degree,no,no,no,5560
34,technician,single,university.degree,no,no,yes,10593
37,entrepreneur,divorced,high.school,no,no,no,20343
44,retired,divorced,professional.course,no,yes,no,9812
32,services,married,high.school,unknown,no,no,18116
31,admin.,married,high.school,no,yes,no,27621
39,self-employed,married,university.degree,no,no,no,23160
41,admin.,single,high.school,no,no,yes,874
27,self-employed,single,university.degree,no,no,no,22652
38,blue-collar,single,basic.9y,no,no,yes,7362
28,admin.,single,high.school,no,yes,no,34632
35,unemployed,married,university.degree,no,no,no,40243
33,admin.,single,university.degree,no,yes,no,17610
43,blue-collar,married,basic.4y,unknown,yes,no,38528
56,retired,married,basic.4y,no,yes,yes,14573
36,admin.,married,professional.course,no,no,no,1373
38,admin.,married,university.degree,no,yes,no,38757
46,retired,married,basic.4y,no,no,no,16246
40,blue-collar,married,basic.9y,unknown,no,no,16600
47,technician,married,professional.course,no,no,no,3281
28,admin.,single,university.degree,unknown,yes,yes,9680
37,technician,single,professional.course,no,no,no,36633
24,management,married,university.degree,no,yes,no,24847
36,housemaid,married,basic.4y,no,yes,no,31570
31,admin.,married,university.degree,no,yes,no,26427
28,self-employed,single,university.degree,no,no,no,4741
