contact,month,day_of_week,campaign,pdays,previous,id
telephone,may,fri,7,999,0,28653
telephone,jun,fri,1,999,0,9220
telephone,may,tue,1,999,0,12558
telephone,may,wed,7,999,0,3287
cellular,jul,wed,4,999,0,9872
telephone,may,thu,1,999,0,28929
telephone,may,tue,1,999,0,10834
telephone,may,mon,5,999,0,40089
cellular,jul,wed,1,999,0,216
cellular,jul,thu,6,999,0,19155
cellular,aug,fri,3,999,0,6778
cellular,jul,tue,7,999,0,33774
cellular,jul,thu,3,999,0,38935
cellular,aug,mon,2,999,0,24265
cellular,may,wed,11,999,0,3102
telephone,jul,fri,9,999,0,32949
telephone,may,fri,2,999,0,15093
cellular,oct,thu,1,999,0,39613
telephone,may,fri,4,999,0,5350
telephone,may,tue,3,999,0,30450
cellular,oct,fri,1,999,0,31992
cellular,may,mon,2,999,0,31598
cellular,jul,tue,1,999,0,25289
cellular,may,thu,3,999,0,832
cellular,aug,wed,1,999,0,6185
cellular,apr,fri,1,999,0,8412
telephone,jun,mon,2,999,0,18677
telephone,jun,thu,1,999,0,25885
cellular,apr,wed,1,999,1,30832
cellular,oct,fri,4,999,0,24138
cellular,jul,wed,1,999,0,21798
telephone,may,thu,3,999,1,11619
cellular,nov,thu,3,999,0,12111
cellular,apr,wed,1,6,1,38997
cellular,may,fri,3,999,0,31233
cellular,may,wed,1,999,0,7545
cellular,jul,thu,1,999,0,14887
cellular,jul,mon,1,999,0,14292
cellular,may,wed,1,999,0,33570
cellular,jul,wed,1,999,0,39309
telephone,may,fri,2,999,0,21791
cellular,nov,mon,2,999,0,32373
cellular,may,fri,1,999,0,30208
cellular,apr,mon,4,999,0,12779
telephone,may,wed,1,999,0,19701
cellular,apr,fri,2,999,0,14274
telephone,jun,wed,1,999,0,40353
cellular,jul,wed,1,999,0,36805
cellular,may,thu,2,999,0,19143
cellular,may,thu,1,999,1,2389
cellular,apr,wed,1,999,0,24104
cellular,dec,thu,4,999,0,31090
cellular,jul,mon,3,999,0,39158
cellular,may,tue,1,999,1,18641
telephone,jun,fri,2,999,0,7255
cellular,aug,tue,1,999,0,18105
cellular,jul,thu,11,999,0,22861
cellular,nov,wed,2,999,0,30115
cellular,jul,mon,3,999,0,40371
telephone,jun,thu,2,999,0,31700
telephone,may,tue,2,999,0,10001
telephone,may,wed,3,999,0,8845
telephone,may,wed,2,999,0,38366
cellular,aug,tue,2,999,0,716
telephone,may,tue,2,999,0,2925
cellular,jul,wed,11,999,0,26824
telephone,jun,thu,10,999,0,26195
cellular,may,wed,3,999,0,30377
cellular,may,fri,1,999,0,12402
cellular,aug,tue,1,999,0,9663
cellular,mar,tue,2,999,0,33113
telephone,jun,wed,29,999,0,9605
cellular,may,wed,1,999,1,9074
telephone,jun,mon,1,999,0,134
cellular,aug,tue,1,999,0,40068
telephone,may,wed,1,999,0,38165
telephone,oct,wed,1,999,0,2053
cellular,may,fri,10,999,0,9869
telephone,may,thu,1,999,0,29017
telephone,may,fri,2,999,0,21795
cellular,may,wed,1,999,0,26005
telephone,jun,wed,3,999,0,17976
cellular,nov,wed,1,999,0,33162
cellular,aug,fri,5,6,2,2865
telephone,may,mon,3,999,0,3451
telephone,jun,wed,2,999,0,39931
telephone,may,tue,2,999,0,24181
cellular,jul,fri,2,999,1,18496
cellular,aug,tue,1,999,0,36845
cellular,aug,tue,1,999,0,32665
cellular,may,mon,4,999,0,27984
cellular,jul,mon,1,999,0,3187
cellular,jul,thu,6,999,0,18808
cellular,sep,thu,1,6,2,1539
cellular,jul,tue,1,999,0,40388
telephone,jun,fri,21,999,0,34971
cellular,nov,wed,2,999,0,19179
cellular,jul,fri,2,999,0,29967
cellular,apr,tue,1,999,0,26432
cellular,apr,thu,2,999,0,35840
telephone,jul,wed,1,9,1,16995
cellular,apr,fri,2,999,0,39628
cellular,jul,tue,2,999,0,16613
cellular,nov,tue,1,999,0,23645
telephone,may,thu,3,999,0,3807
cellular,jul,thu,2,999,0,15
telephone,may,tue,3,999,0,14976
telephone,may,mon,1,999,1,15854
cellular,mar,fri,1,999,0,30792
cellular,aug,tue,2,999,0,5560
telephone,sep,fri,1,999,0,10593
cellular,nov,wed,2,999,0,20343
cellular,nov,mon,1,999,0,9812
telephone,jun,mon,3,999,0,18116
cellular,jul,fri,2,999,0,27621
cellular,jul,fri,1,999,0,23160
telephone,may,fri,2,999,0,874
telephone,oct,fri,1,999,0,22652
cellular,jul,mon,8,999,0,7362
cellular,jun,tue,1,999,2,34632
cellular,may,wed,2,999,0,40243
cellular,jul,fri,2,999,0,17610
telephone,may,wed,2,999,0,38528
telephone,may,tue,1,999,0,14573
cellular,aug,fri,1,999,0,1373
telephone,may,fri,3,999,0,38757
telephone,may,wed,1,999,0,16246
cellular,jul,mon,4,999,0,16600
telephone,may,tue,4,999,0,3281
cellular,jul,wed,3,999,0,9680
cellular,may,tue,1,999,0,36633
telephone,may,thu,4,999,0,24847
cellular,jul,tue,3,999,0,31570
cellular,may,tue,1,999,0,26427
telephone,may,wed,5,999,0,4741
cellular,jul,wed,1,999,0,29119
telephone,may,fri,3,999,0,24713
cellular,aug,fri,3,999,0,22189
cellular,nov,mon,1,999,0,4118
cellular,may,wed,1,999,0,40105
cellular,aug,mon,3,999,0,38656
telephone,may,tue,3,999,0,3396
cellular,may,fri,4,999,0,20369
cellular,apr,thu,1,999,0,23951
telephone,jun,thu,1,999,0,5181
telephone,may,mon,1,999,0,29760
telephone,sep,thu,3,999,0,38419
cellular,nov,mon,2,999,0,33149
cellular,apr,mon,1,999,0,26860
cellular,may,fri,1,999,0,8285
cellular,aug,tue,2,999,0,7959
cellular,oct,tue,1,999,0,32312
telephone,may,mon,1,999,0,39742
telephone,may,thu,4,999,0,32054
cellular,jun,wed,1,2,1,26827
cellular,may,wed,1,999,0,34495
telephone,may,mon,1,999,0,4576
telephone,may,fri,1,999,0,7295
cellular,nov,thu,1,999,0,18494
cellular,jul,fri,2,999,0,22421
cellular,jul,mon,30,999,0,37497
cellular,aug,fri,4,999,0,16612
telephone,nov,mon,1,999,1,23414
cellular,nov,thu,1,999,0,16262
cellular,jul,mon,3,999,0,16927
cellular,may,tue,1,999,0,24011
telephone,jun,mon,1,999,0,27104
cellular,apr,thu,1,999,0,6958
cellular,may,tue,1,999,0,24005
cellular,nov,tue,2,999,0,33503
telephone,may,wed,2,999,0,13683
cellular,jul,thu,2,999,0,27525
cellular,may,wed,2,999,0,29075
cellular,nov,thu,1,999,0,15170
cellular,aug,tue,4,999,0,32285
telephone,jun,wed,1,999,0,10462
cellular,aug,wed,1,999,0,7937
cellular,apr,thu,1,2,2,14993
cellular,jul,wed,2,999,0,32678
cellular,apr,mon,2,999,0,12554
telephone,may,thu,5,999,0,38320
telephone,aug,thu,1,999,0,18073
telephone,may,thu,3,999,0,30756
cellular,nov,fri,1,999,0,11488
cellular,apr,mon,2,999,1,28768
cellular,nov,wed,3,999,0,21830
telephone,jul,tue,2,999,0,3881
cellular,jun,mon,1,999,1,11050
telephone,may,wed,3,999,0,41185
cellular,jul,thu,1,999,0,31821
cellular,may,wed,1,999,1,39560
cellular,apr,thu,1,999,0,22792
telephone,jun,fri,2,999,0,33901
cellular,sep,tue,1,999,1,21126
cellular,aug,thu,4,999,0,1881
telephone,nov,fri,1,999,0,16860
cellular,apr,mon,1,999,0,13309
telephone,jun,mon,3,999,0,7194
cellular,jul,wed,3,999,0,24069
cellular,jul,mon,2,999,0,15167
cellular,mar,mon,2,999,2,40721
cellular,jul,wed,2,999,0,18161
cellular,apr,tue,2,999,0,10904
cellular,nov,fri,1,999,0,37689
cellular,aug,wed,2,999,0,26480
telephone,jun,tue,21,999,0,9032
telephone,jun,fri,3,999,0,3678
cellular,may,tue,12,999,0,5587
cellular,oct,wed,1,999,0,20459
cellular,may,fri,1,999,0,13773
cellular,nov,mon,2,6,1,28424
telephone,may,tue,3,999,0,22450
telephone,may,fri,3,999,0,27813
cellular,may,fri,1,999,0,24702
cellular,nov,thu,3,999,0,36778
cellular,aug,mon,3,999,0,12168
cellular,aug,mon,9,999,0,1990
cellular,sep,wed,3,999,0,23045
cellular,aug,tue,3,999,0,25797
cellular,may,fri,3,999,0,14239
cellular,aug,tue,2,999,0,12008
cellular,aug,tue,1,999,0,5358
cellular,aug,tue,2,999,0,2621
cellular,aug,wed,7,999,0,24636
cellular,jul,thu,1,999,0,20015
telephone,may,mon,1,999,0,34678
cellular,may,wed,2,999,0,8262
cellular,may,wed,1,999,0,1630
cellular,jul,mon,2,999,0,5958
telephone,jun,wed,1,999,0,13052
telephone,may,fri,1,999,0,38713
cellular,aug,thu,1,999,0,6829
cellular,may,fri,1,999,0,26091
cellular,may,mon,2,999,0,21454
telephone,jun,fri,8,999,0,9952
cellular,aug,fri,1,999,0,13290
cellular,may,fri,3,999,0,30218
cellular,mar,tue,4,999,0,2662
telephone,may,wed,1,999,0,22906
telephone,may,wed,10,999,0,25379
cellular,jul,tue,12,999,0,31563
cellular,apr,thu,1,999,0,26389
telephone,may,tue,1,999,0,31669
cellular,jul,mon,2,999,0,13780
cellular,nov,wed,1,999,0,11170
telephone,nov,tue,2,999,0,35004
telephone,nov,fri,2,999,0,2666
cellular,jul,mon,3,999,0,23476
cellular,aug,thu,14,999,0,13701
telephone,jul,thu,2,999,0,31065
cellular,aug,fri,4,999,0,11683
cellular,aug,mon,1,4,1,24682
cellular,nov,tue,3,999,0,21215
telephone,jun,thu,1,999,0,37897
cellular,jul,thu,1,999,0,12038
telephone,jun,mon,2,999,0,41016
cellular,nov,tue,1,999,0,22932
cellular,jul,thu,3,999,0,299
cellular,dec,tue,2,999,0,31353
cellular,aug,mon,1,4,1,13363
telephone,jun,thu,1,999,0,19571
cellular,jul,fri,3,999,0,27418
cellular,aug,wed,2,999,0,11187
cellular,jul,tue,1,999,0,8693
telephone,may,thu,1,999,0,37248
cellular,may,tue,1,999,0,21994
telephone,may,tue,1,999,0,37909
cellular,aug,thu,5,999,0,7600
cellular,jul,mon,2,999,0,35123
cellular,jul,wed,1,999,0,7924
telephone,may,tue,2,999,0,13784
cellular,aug,mon,2,999,0,13730
cellular,aug,wed,1,999,0,15194
cellular,may,mon,2,999,0,24004
cellular,may,thu,1,999,1,28998
cellular,may,thu,3,999,1,39888
telephone,may,mon,4,999,0,15433
cellular,aug,tue,5,999,0,8630
cellular,jul,mon,1,999,0,24394
cellular,sep,tue,1,7,4,19957
telephone,jun,thu,1,999,0,18282
cellular,nov,mon,3,999,0,10665
cellular,nov,fri,1,999,1,26813
telephone,may,thu,4,999,0,37076
telephone,may,fri,3,999,0,37078
cellular,aug,wed,3,999,0,2794
cellular,may,thu,3,999,0,12956
cellular,jul,tue,3,999,0,8346
telephone,may,fri,1,999,0,38636
telephone,may,thu,2,999,0,8193
cellular,oct,thu,1,4,1,31775
cellular,oct,mon,1,8,1,35710
cellular,jun,mon,4,999,0,1765
cellular,apr,thu,1,999,1,1828
cellular,may,wed,1,999,1,35683
cellular,jul,fri,10,999,0,5998
telephone,mar,wed,1,999,0,21020
cellular,may,mon,2,999,1,25763
cellular,jun,tue,1,3,2,4955
telephone,may,tue,2,999,0,1668
telephone,jun,tue,1,999,0,37529
cellular,may,thu,1,999,0,21931
telephone,jul,thu,20,999,0,22826
telephone,jun,thu,2,999,0,37763
telephone,jun,tue,7,999,0,30464
telephone,jun,fri,1,999,0,31471
telephone,jun,fri,8,999,0,15286
cellular,nov,tue,3,999,0,38756
cellular,aug,fri,1,999,0,31510
telephone,may,wed,2,999,0,9762
telephone,may,fri,5,999,0,10833
cellular,apr,mon,1,999,0,23626
telephone,jun,wed,5,999,0,39847
cellular,mar,tue,2,999,0,20412
cellular,aug,thu,2,999,0,4414
telephone,may,thu,23,999,0,30810
cellular,aug,tue,3,999,0,18974
telephone,jun,wed,1,999,0,21968
cellular,may,thu,1,999,0,24776
cellular,may,mon,3,999,0,23507
telephone,jun,fri,4,999,0,20574
telephone,may,wed,1,999,0,38330
telephone,jun,mon,3,999,0,40132
cellular,jul,mon,1,999,0,27258
telephone,jul,fri,4,999,0,39545
telephone,jun,fri,3,999,0,7957
cellular,jul,tue,1,999,2,26793
cellular,apr,thu,1,0,1,5665
cellular,may,wed,1,999,0,7939
telephone,jun,wed,1,999,0,25640
telephone,jul,wed,1,999,0,36910
telephone,jun,wed,2,999,0,13412
telephone,may,wed,3,999,0,16657
cellular,may,mon,1,999,0,5946
cellular,jul,thu,5,999,0,7087
cellular,aug,fri,1,999,0,40079
telephone,may,fri,3,999,0,3519
cellular,nov,wed,1,999,0,6775
telephone,may,mon,2,999,0,21130
telephone,jun,mon,3,999,0,13802
cellular,aug,wed,4,999,0,14078
cellular,aug,mon,1,999,0,40144
cellular,jun,mon,1,999,0,38410
cellular,aug,thu,2,999,0,13348
cellular,aug,wed,1,999,0,29411
telephone,jun,thu,4,999,0,23218
cellular,may,mon,2,999,0,28661
telephone,jun,wed,4,999,0,30214
cellular,nov,wed,1,999,0,21437
cellular,may,fri,4,999,0,30128
telephone,may,thu,1,999,0,2198
telephone,may,fri,5,999,0,17413
cellular,may,thu,1,999,1,3759
telephone,may,wed,3,999,0,40343
cellular,may,wed,1,999,1,24775
cellular,nov,mon,1,999,1,38258
cellular,may,wed,1,999,1,18625
cellular,jul,tue,1,999,0,5685
cellular,oct,tue,1,999,0,40930
cellular,aug,wed,4,999,0,40033
cellular,jul,fri,1,999,0,21763
cellular,may,wed,2,999,0,6223
cellular,may,wed,2,999,0,38504
cellular,apr,mon,3,999,0,21480
cellular,jul,thu,14,999,0,32220
cellular,jul,tue,1,999,0,12004
cellular,jul,tue,3,999,0,37309
cellular,nov,tue,1,999,0,1015
cellular,sep,wed,1,3,1,39117
cellular,jul,tue,2,999,0,16483
cellular,may,wed,1,999,0,22372
telephone,may,fri,1,999,0,27008
cellular,may,tue,1,999,1,26357
cellular,aug,fri,1,4,1,30856
cellular,aug,tue,4,999,0,35457
cellular,jul,mon,2,999,0,21872
cellular,aug,fri,1,999,0,19121
telephone,may,wed,4,999,0,31640
telephone,aug,tue,7,999,0,30801
telephone,jun,wed,14,999,0,9563
cellular,jul,thu,2,999,0,16937
telephone,may,thu,1,999,0,285
telephone,may,mon,2,999,0,2522
cellular,jul,mon,4,999,0,1405
cellular,aug,thu,1,999,0,9470
telephone,jun,fri,6,999,0,3897
cellular,nov,mon,2,999,1,9177
cellular,may,wed,1,999,0,38957
telephone,jun,fri,1,999,0,19294
cellular,jul,fri,2,999,0,36284
cellular,aug,thu,1,999,0,8120
telephone,may,mon,1,999,0,4605
telephone,mar,fri,1,999,0,11847
telephone,may,thu,2,999,0,30662
cellular,nov,tue,2,999,0,1590
cellular,aug,thu,11,999,0,5171
telephone,jun,thu,1,999,0,21455
cellular,nov,wed,1,999,0,4665
cellular,jul,mon,2,999,0,27620
cellular,nov,thu,1,999,0,26762
cellular,may,fri,1,999,1,885
cellular,jul,thu,4,999,0,16375
cellular,may,tue,1,999,1,4428
cellular,apr,thu,1,999,0,7216
cellular,jul,fri,14,999,0,18054
cellular,jul,tue,1,999,0,25192
cellular,jun,tue,1,999,1,28144
cellular,jul,wed,6,999,0,37491
cellular,jul,fri,9,999,0,17806
cellular,aug,wed,1,999,0,36748
cellular,jul,thu,10,999,0,7137
cellular,aug,fri,1,999,0,30457
cellular,jul,wed,4,999,0,8467
telephone,may,wed,7,999,0,24521
cellular,aug,tue,1,999,0,36610
cellular,jul,thu,10,999,0,15073
telephone,may,wed,1,999,0,11892
telephone,may,fri,2,999,0,3971
cellular,nov,mon,1,999,0,518
telephone,may,thu,5,999,0,21144
telephone,may,tue,1,999,0,15427
telephone,may,tue,1,999,0,17626
telephone,may,wed,1,999,0,26500
cellular,aug,mon,2,999,0,30494
cellular,jul,tue,1,999,0,36490
cellular,may,thu,1,999,0,34615
cellular,apr,fri,3,999,0,20545
cellular,aug,wed,3,999,0,10705
telephone,may,tue,6,999,0,31339
telephone,jul,mon,1,999,0,36171
telephone,may,tue,2,999,0,750
cellular,may,wed,2,999,0,19345
cellular,aug,fri,2,999,0,17897
telephone,may,tue,6,999,0,21381
telephone,may,wed,2,999,0,35165
cellular,may,tue,2,999,1,18813
telephone,jun,tue,1,999,0,19527
cellular,jul,fri,1,999,0,12861
telephone,may,tue,2,999,0,14154
cellular,aug,thu,1,999,0,1395
telephone,may,tue,1,999,0,9370
telephone,may,wed,1,999,0,579
telephone,may,mon,6,999,0,2736
cellular,aug,thu,1,999,0,10044
cellular,aug,tue,3,13,1,37836
telephone,jun,thu,9,999,0,28155
telephone,jul,thu,1,999,1,14039
telephone,may,tue,2,999,0,14556
cellular,aug,fri,1,999,0,1960
cellular,nov,fri,10,999,0,22967
cellular,nov,tue,2,999,0,18706
cellular,jul,mon,5,999,0,33688
telephone,may,mon,1,999,0,25651
cellular,jul,tue,5,999,0,40291
telephone,may,tue,1,999,0,17375
telephone,jun,mon,5,999,0,37086
telephone,may,wed,2,999,0,28894
telephone,may,wed,5,999,0,7855
telephone,may,fri,2,999,0,13040
cellular,aug,wed,2,999,0,27648
cellular,nov,mon,1,999,0,9430
cellular,jul,tue,5,999,0,22062
cellular,nov,mon,1,999,0,10871
telephone,aug,fri,4,999,0,10525
telephone,may,thu,4,999,0,18287
telephone,aug,tue,3,999,0,6077
cellular,jul,thu,2,999,0,24185
cellular,nov,tue,2,999,0,32508
cellular,may,tue,2,999,0,4261
cellular,jul,thu,6,999,0,11964
telephone,jul,tue,6,999,0,37741
telephone,jun,mon,1,999,0,36125
telephone,nov,mon,3,999,1,1154
telephone,jun,thu,1,999,0,28363
cellular,aug,thu,1,999,0,13822
cellular,nov,mon,3,999,0,29453
telephone,jun,wed,2,999,0,38680
cellular,may,mon,1,999,0,39072
telephone,jun,wed,4,999,0,6020
cellular,jul,tue,4,999,0,36522
cellular,jul,wed,1,999,0,3333
cellular,nov,fri,1,999,0,27180
telephone,jun,wed,2,999,0,22592
cellular,nov,mon,1,999,0,3135
cellular,jul,mon,3,999,0,27128
cellular,jul,mon,24,999,0,30070
cellular,aug,wed,1,999,0,24987
telephone,jun,mon,4,999,0,11997
cellular,jul,wed,4,999,0,3493
cellular,apr,mon,1,999,2,3859
telephone,may,mon,2,999,0,15878
telephone,jun,wed,8,999,0,38677
cellular,nov,thu,2,999,0,31329
telephone,jun,fri,2,999,0,34076
telephone,jun,wed,1,999,0,3232
telephone,may,mon,2,999,0,31613
cellular,aug,fri,1,999,0,13961
cellular,aug,mon,5,999,0,28484
telephone,may,thu,5,999,0,37354
cellular,apr,fri,5,6,1,22160
telephone,jun,thu,1,999,0,22375
cellular,jul,mon,3,999,0,32881
cellular,apr,thu,2,999,0,5624
telephone,may,tue,1,999,0,41163
telephone,jun,tue,1,999,0,19594
cellular,nov,tue,2,999,0,2013
cellular,oct,mon,1,999,1,23705
cellular,apr,tue,1,999,1,39039
cellular,aug,wed,1,999,0,18516
cellular,nov,tue,2,999,1,10611
telephone,jun,fri,2,999,0,29596
cellular,apr,mon,2,999,1,17457
cellular,may,mon,1,999,1,39434
cellular,aug,mon,2,999,0,21905
cellular,aug,tue,6,999,0,10748
telephone,nov,wed,7,999,0,21170
telephone,may,mon,2,999,0,35334
telephone,may,tue,2,999,0,3956
cellular,jul,mon,3,999,0,10841
cellular,may,tue,1,2,1,24290
cellular,apr,wed,2,999,0,19197
cellular,may,fri,1,999,1,14592
telephone,jun,mon,1,999,0,1787
telephone,may,tue,3,999,0,5015
cellular,apr,fri,7,999,1,37099
telephone,may,tue,3,999,0,35868
telephone,may,fri,2,999,0,6640
telephone,jun,mon,14,999,0,28432
cellular,apr,fri,3,999,0,701
cellular,nov,mon,1,999,1,17090
cellular,jul,tue,1,999,0,2593
cellular,jul,fri,2,999,0,7585
telephone,may,fri,1,999,0,598
cellular,aug,thu,1,999,1,4137
cellular,jun,fri,2,999,0,1126
cellular,jul,tue,10,999,0,12295
cellular,may,wed,6,999,0,33220
cellular,apr,mon,4,999,0,2702
cellular,may,mon,2,999,0,17596
cellular,nov,fri,1,999,1,11231
cellular,jul,tue,2,999,0,19871
cellular,may,tue,6,999,1,23117
cellular,jul,mon,4,999,0,31477
telephone,jun,wed,2,999,0,220
cellular,apr,thu,1,999,1,27946
telephone,jun,mon,2,999,0,33313
telephone,may,tue,2,999,0,12296
cellular,aug,fri,5,999,0,8655
telephone,may,fri,1,999,0,8947
cellular,nov,mon,2,999,0,12347
telephone,jul,thu,7,999,0,35317
cellular,aug,tue,7,999,0,23909
telephone,jun,thu,2,999,0,31413
cellular,apr,thu,1,999,1,24641
cellular,jul,tue,2,999,0,18911
telephone,jul,thu,1,999,0,36920
cellular,jul,fri,1,999,0,35034
cellular,aug,tue,3,999,0,32989
telephone,may,mon,1,999,0,5887
telephone,jul,thu,1,999,0,14057
cellular,may,fri,2,999,1,5194
cellular,nov,wed,1,999,0,26037
telephone,jun,thu,1,999,0,39216
cellular,jul,fri,1,999,0,6387
cellular,may,mon,1,999,0,27915
cellular,may,mon,4,999,0,34312
cellular,nov,thu,2,999,0,12853
cellular,sep,fri,1,999,0,12914
cellular,nov,fri,4,999,1,35867
cellular,jul,tue,1,999,0,4217
telephone,jun,tue,2,999,0,29039
cellular,nov,wed,4,999,0,2920
cellular,aug,thu,1,999,0,615
telephone,may,tue,2,999,0,29311
telephone,may,mon,1,999,0,15455
telephone,may,fri,3,999,0,26347
cellular,apr,fri,4,999,0,16347
cellular,jul,thu,1,999,0,26484
telephone,may,tue,4,999,0,38172
cellular,aug,tue,1,999,0,593
cellular,apr,thu,2,999,0,26923
telephone,may,thu,2,999,0,14448
cellular,may,thu,11,999,1,37442
cellular,nov,tue,4,999,0,34749
telephone,jun,thu,4,999,0,31919
cellular,may,fri,1,999,0,7156
cellular,aug,thu,6,999,0,19907
telephone,jun,wed,1,999,0,19593
cellular,aug,thu,1,999,0,1709
cellular,jul,wed,4,999,0,31387
cellular,aug,wed,2,999,0,3888
cellular,aug,mon,3,999,0,30111
cellular,jul,mon,30,999,0,21279
telephone,may,wed,2,999,0,19815
telephone,may,thu,1,999,0,37807
cellular,aug,mon,2,999,0,4956
telephone,jun,tue,7,999,0,36144
cellular,nov,mon,1,999,0,12042
cellular,apr,thu,1,999,0,36796
cellular,jul,thu,3,999,0,5487
telephone,jun,mon,4,999,0,3250
telephone,may,tue,3,999,0,27967
telephone,jul,mon,3,999,0,31664
cellular,jul,tue,2,999,0,33691
telephone,may,wed,1,999,0,26808
cellular,aug,mon,1,6,5,36867
cellular,nov,fri,7,999,0,35204
telephone,jun,fri,3,999,0,21110
cellular,apr,tue,1,999,0,32292
cellular,aug,mon,2,999,2,37889
cellular,apr,thu,1,999,1,34038
cellular,aug,mon,1,999,0,1173
cellular,jul,mon,2,999,0,9090
cellular,may,tue,2,3,1,26900
cellular,mar,mon,2,999,1,24363
cellular,jul,mon,3,999,0,689
cellular,jul,wed,2,999,0,21565
cellular,may,wed,1,999,0,7496
cellular,nov,wed,1,999,1,10961
telephone,may,fri,2,999,0,38742
telephone,may,fri,2,999,0,26840
cellular,may,mon,1,999,0,35631
telephone,apr,fri,4,999,0,21466
telephone,may,tue,2,999,0,19140
telephone,may,wed,3,999,0,22835
cellular,aug,thu,1,999,0,21419
cellular,may,tue,3,999,0,40514
cellular,oct,thu,3,3,1,24634
telephone,mar,tue,2,999,0,18423
cellular,aug,thu,7,999,0,28413
telephone,jun,fri,4,999,0,29653
telephone,may,fri,10,999,0,22831
cellular,may,fri,1,999,1,5867
cellular,jul,tue,3,999,0,38803
cellular,jul,wed,1,999,0,29465
telephone,may,tue,2,999,0,25412
cellular,may,thu,2,999,0,24704
cellular,apr,tue,2,999,1,9583
cellular,aug,mon,1,6,2,22275
cellular,jul,mon,3,999,0,5135
cellular,oct,fri,5,999,0,14970
telephone,may,tue,2,999,0,1122
cellular,may,mon,2,999,1,38687
cellular,may,wed,1,999,0,5850
cellular,may,thu,1,999,1,17340
telephone,may,wed,2,999,0,12030
telephone,may,thu,2,999,0,34846
cellular,may,wed,2,999,1,21638
cellular,jul,thu,2,999,0,28275
cellular,mar,fri,1,999,0,4784
telephone,jun,thu,4,999,0,35088
cellular,nov,wed,9,999,0,353
cellular,aug,thu,1,3,2,27362
telephone,jun,thu,1,999,0,40695
cellular,jul,thu,2,999,0,29436
cellular,nov,thu,2,999,0,6549
cellular,nov,wed,2,999,0,26872
telephone,jul,tue,6,999,0,28921
cellular,may,tue,1,999,0,30813
telephone,may,tue,1,999,0,33698
cellular,oct,mon,2,999,0,1479
telephone,may,fri,1,999,0,16813
cellular,nov,wed,1,999,0,22890
telephone,sep,wed,1,999,0,36528
cellular,jul,mon,6,999,0,13000
cellular,jul,thu,1,999,0,40363
telephone,jun,fri,2,999,0,31328
cellular,apr,thu,1,999,0,4204
cellular,apr,mon,3,999,1,38663
cellular,apr,mon,2,999,0,7953
telephone,may,thu,1,999,0,34266
cellular,jul,tue,1,999,0,37582
cellular,aug,thu,1,999,0,6658
cellular,nov,tue,2,999,1,19038
telephone,jun,tue,1,999,1,4004
telephone,may,mon,1,999,0,8338
cellular,aug,mon,2,999,0,30725
cellular,jul,fri,2,999,0,8179
telephone,may,wed,2,999,0,32873
cellular,sep,thu,2,999,0,10761
telephone,may,mon,2,999,0,8015
cellular,aug,tue,1,999,0,1369
cellular,aug,tue,2,999,0,13467
cellular,aug,fri,1,999,0,11726
cellular,may,wed,1,999,0,9385
cellular,aug,tue,1,999,0,39162
telephone,may,thu,1,999,0,33959
cellular,apr,thu,2,999,0,3860
cellular,aug,mon,1,999,0,39003
cellular,apr,mon,1,999,1,40319
cellular,may,wed,2,999,0,35790
cellular,jul,mon,2,999,0,6118
cellular,may,mon,1,999,0,41040
cellular,aug,wed,4,999,0,34298
cellular,aug,wed,6,999,0,35541
telephone,may,fri,2,999,0,32652
cellular,apr,wed,1,999,0,37679
cellular,aug,thu,1,999,0,425
telephone,jun,wed,3,999,0,35827
cellular,jul,wed,2,999,0,22242
cellular,aug,wed,14,999,0,13669
telephone,may,tue,3,999,0,25465
cellular,jul,tue,2,999,0,33223
